load_step_names,image_names,Fh,u,Fv_total,Fv_s,Fv_n,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0044,42.47,2.36282183197727,-122.93,-67.88,-55.05,2.639,2.083,-3.756,-0.8688,0.601,0.458,0.5029,0.1319,-0.09729,-0.6754,-1.171,1.007,0.3408,0.4682
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0045,43.66,2.5422601062197,-123.02,-68.15,-54.87,2.83,2.25,-3.799,-0.8019,0.6022,0.4698,0.5195,0.1349,-0.09991,-0.6693,-1.202,1.01,0.3389,0.4781
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0046,44.71,2.71731272389646,-122.9,-68.2,-54.7,3.019,2.418,-3.843,-0.7129,0.6038,0.4831,0.5383,0.1408,-0.1012,-0.6638,-1.234,1.012,0.3369,0.4878
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0047,45.64,2.89785949510859,-122.75,-68.19,-54.56,3.22,2.587,-3.89,-0.6198,0.6056,0.4973,0.5588,0.1434,-0.1017,-0.6591,-1.269,1.014,0.3349,0.4959
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0048,46.56,3.07072617111869,-122.69,-68.26,-54.43,3.406,2.759,-3.936,-0.5262,0.6059,0.5098,0.5806,0.1451,-0.1018,-0.6554,-1.305,1.017,0.3325,0.5029
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0049,47.53,3.2480466302096,-122.8,-68.5,-54.3,3.599,2.929,-3.983,-0.4345,0.6073,0.5251,0.6043,0.1467,-0.1015,-0.6515,-1.342,1.019,0.3306,0.5097
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0050,48.48,3.42687611935101,-122.96,-68.8,-54.16,3.794,3.103,-4.028,-0.344,0.6098,0.5435,0.6361,0.1487,-0.09744,-0.6473,-1.38,1.023,0.3298,0.5166
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0051,49.29,3.60503626076515,-123.01,-68.99,-54.02,3.986,3.284,-3.843,-0.2536,0.6116,0.5603,0.6638,0.1501,-0.0957,-0.6441,-1.421,1.026,0.3284,0.5222
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0052,49.99,3.78935822440152,-122.97,-69.06,-53.91,4.184,3.47,-3.889,-0.1625,0.6139,0.5776,0.6923,0.1517,-0.09284,-0.6407,-1.462,1.03,0.328,0.5277
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0053,50.56,3.96974649611869,-122.93,-69.1,-53.83,4.382,3.674,-3.935,-0.07314,0.6157,0.5939,0.7217,0.1531,-0.09008,-0.6382,-1.506,1.034,0.3272,0.533
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0054,51.13,4.15341273551263,-122.98,-69.23,-53.75,4.574,3.855,-3.98,0.01234,0.6176,0.6103,0.7518,0.1544,-0.08784,-0.6356,-1.552,1.038,0.3265,0.5378
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0055,51.59,4.34381110546212,-122.99,-69.31,-53.68,4.783,4.037,-4.025,0.09631,0.6195,0.6259,0.7821,0.1559,-0.08553,-0.6331,-1.599,1.044,0.3265,0.5423
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0056,51.81,4.52174699712879,-122.92,-69.27,-53.65,4.986,4.215,-4.073,0.1769,0.6216,0.6447,0.8234,0.1566,-0.07021,-0.6322,-1.654,1.05,0.326,0.5459
RS4_LS27_to_LS28,LS27_to_LS28_RS4_0057,51.94,4.70923221632071,-122.73,-69.09,-53.64,5.193,4.398,-4.119,0.2334,0.6234,0.6611,0.8617,0.1576,-0.05925,-0.6313,-1.71,1.057,0.3259,0.5493
RS4_LS28_to_LS29,NoImage,48.57,4.514,-122.76,-68.58,-54.18,5.291,4.514,-4.14,0.1508,0.6302,0.6916,0.9241,0.1534,-0.02598,-0.6387,-1.768,1.071,0.3299,0.5463
RS4_LS28_to_LS29,NoImage,48.54,4.513,-122.9,-68.8,-54.1,5.283,4.513,-4.139,0.1431,0.6302,0.6916,0.9241,0.1533,-0.026,-0.6387,-1.768,1.071,0.3299,0.5461
RS4_LS28_to_LS29,NoImage,47.5,4.487,-123.02,-68.82,-54.2,5.241,4.487,-4.129,0.1147,0.6303,0.6919,0.9241,0.1522,-0.02495,-0.6411,-1.767,1.071,0.3298,0.5449
RS4_LS28_to_LS29,NoImage,43.78,4.353,-122.97,-68.11,-54.86,5.083,4.353,-4.083,-0.00925,0.6315,0.6934,0.9249,0.15,-0.01838,-0.6467,-1.76,1.072,0.3316,0.5392
RS4_LS28_to_LS29,NoImage,40.76,4.206,-122.76,-67.48,-55.28,4.912,4.206,-4.042,-0.1338,0.6329,0.6948,0.9254,0.1467,-0.01193,-0.6547,-1.752,1.075,0.334,0.5334
RS4_LS28_to_LS29,NoImage,38.17,4.05,-122.87,-67.18,-55.69,4.711,4.05,-4,-0.2575,0.6347,0.6964,0.9264,0.1435,-0.00474,-0.6635,-1.742,1.079,0.3373,0.5275
RS4_LS28_to_LS29,NoImage,35.72,3.889,-122.86,-66.8,-56.06,4.517,3.889,-3.959,-0.3789,0.6364,0.6974,0.9269,0.1397,0.00233,-0.6733,-1.733,1.083,0.3411,0.5201
RS4_LS28_to_LS29,NoImage,33.3,3.729,-122.75,-66.32,-56.43,4.327,3.729,-3.922,-0.4938,0.6388,0.6987,0.9277,0.1356,0.00982,-0.6842,-1.722,1.087,0.3455,0.5112
RS4_LS28_to_LS29,NoImage,31.06,3.568,-122.81,-66.04,-56.77,4.15,3.568,-3.886,-0.6077,0.6413,0.6997,0.9285,0.1314,0.01746,-0.6954,-1.712,1.092,0.3506,0.5015
RS4_LS28_to_LS29,NoImage,28.84,3.403,-122.77,-65.67,-57.1,3.965,3.403,-3.853,-0.7161,0.6439,0.7006,0.9292,0.1268,0.02502,-0.7074,-1.7,1.098,0.3561,0.4942
RS4_LS28_to_LS29,NoImage,26.74,3.233,-122.86,-65.46,-57.4,3.784,3.233,-3.817,-0.821,0.6465,0.7014,0.9304,0.1226,0.03334,-0.7194,-1.689,1.104,0.3629,0.4926
RS4_LS28_to_LS29,NoImage,24.59,3.065,-122.89,-65.16,-57.73,3.595,3.065,-3.786,-0.9203,0.6483,0.7012,0.9305,0.1175,0.04087,-0.7331,-1.678,1.109,0.3686,0.4925
RS4_LS28_to_LS29,NoImage,22.35,2.899,-122.82,-64.75,-58.07,3.419,2.899,-3.754,-1.014,0.6505,0.7016,0.9314,0.1125,0.04879,-0.7468,-1.666,1.115,0.3756,0.4948
RS4_LS28_to_LS29,NoImage,20.17,2.736,-122.89,-64.49,-58.4,3.228,2.736,-3.724,-1.104,0.6524,0.7018,0.9317,0.1069,0.05634,-0.7611,-1.655,1.12,0.3818,0.4976
RS4_LS28_to_LS29,NoImage,17.91,2.578,-122.71,-63.97,-58.74,3.052,2.578,-3.693,-1.188,0.6542,0.7023,0.9322,0.1011,0.06385,-0.7754,-1.643,1.126,0.3882,0.5004
RS4_LS28_to_LS29,NoImage,15.69,2.419,-122.79,-63.7,-59.09,2.872,2.419,-3.659,-1.268,0.656,0.7028,0.9329,0.09557,0.07174,-0.7897,-1.632,1.132,0.3949,0.5031
RS4_LS28_to_LS29,NoImage,13.51,2.262,-122.91,-63.51,-59.4,2.694,2.262,-3.626,-1.347,0.6576,0.7028,0.9328,0.08942,0.07881,-0.8043,-1.621,1.139,0.4011,0.505
RS4_LS28_to_LS29,NoImage,11.31,2.103,-122.9,-63.17,-59.73,2.511,2.103,-3.594,-1.42,0.6592,0.7028,0.9323,0.08295,0.08551,-0.8191,-1.61,1.145,0.4067,0.5067
RS4_LS28_to_LS29,NoImage,9.166,1.956,-122.8,-62.76,-60.04,2.343,1.956,-3.564,-1.484,0.6611,0.7028,0.9321,0.0769,0.0921,-0.8339,-1.599,1.151,0.4121,0.5084
RS4_LS28_to_LS29,NoImage,6.926,1.811,-122.88,-62.5,-60.38,2.183,1.811,-3.532,-1.547,0.6629,0.7022,0.9313,0.07048,0.09838,-0.8491,-1.589,1.157,0.4171,0.5104
RS4_LS28_to_LS29,NoImage,4.615,1.656,-122.86,-62.15,-60.71,2,1.656,-3.504,-1.61,0.6652,0.7013,0.9301,0.06383,0.1047,-0.8647,-1.578,1.164,0.4219,0.5131
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0021,2.36,1.68963269662374,-122.84,-61.79,-61.05,1.832,1.508,-3.473,-1.668,0.6679,0.7006,0.9289,0.05731,0.1109,-0.8797,-1.567,1.17,0.4264,0.5163
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0022,0.225,1.54977269864394,-122.8,-61.42,-61.38,1.67,1.365,-3.442,-1.72,0.6701,0.6992,0.9271,0.05087,0.1159,-0.8945,-1.558,1.176,0.4301,0.5197
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0023,-1.884,1.40165446657323,-122.89,-61.19,-61.7,1.506,1.22,-3.423,-1.773,0.6726,0.6978,0.925,0.04472,0.1207,-0.9087,-1.549,1.182,0.434,0.5239
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0024,-3.87,1.26640188803788,-122.89,-60.9,-61.99,1.355,1.084,-3.379,-1.819,0.6748,0.6962,0.9231,0.03945,0.1252,-0.9217,-1.541,1.188,0.4379,0.5285
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0025,-6.081,1.10907534081566,-122.75,-60.41,-62.34,1.179,0.9314,-3.345,-1.868,0.6777,0.694,0.9204,0.03332,0.1296,-0.9361,-1.531,1.196,0.4422,0.5335
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0026,-8.197,0.963850788340909,-122.76,-60.11,-62.65,1.002,0.7807,-3.312,-1.915,0.6803,0.6917,0.9179,0.02809,0.1342,-0.9501,-1.522,1.204,0.4473,0.5389
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0027,-10.04,0.797257148290404,-122.83,-59.94,-62.89,0.8305,0.633,-3.273,-1.963,0.6829,0.6892,0.9151,0.02337,0.1381,-0.9636,-1.513,1.214,0.4525,0.544
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0034,-11.99,0.667133793441919,-122.95,-59.74,-63.21,0.6811,0.5021,-3.24,-1.991,0.6848,0.6876,0.9131,0.02023,0.1424,-0.9777,-1.505,1.227,0.4583,0.5489
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0035,-14.24,0.507292520234849,-122.97,-59.42,-63.55,0.496,0.3442,-3.197,-2.036,0.6881,0.685,0.9103,0.01561,0.1457,-0.9907,-1.497,1.236,0.4622,0.5532
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0036,-16.41,0.349064765386364,-122.9,-59.01,-63.89,0.3087,0.1815,-3.158,-2.079,0.6912,0.6824,0.9074,0.01143,0.1491,-1.004,-1.487,1.247,0.4671,0.5578
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0037,-18.49,0.184214245563131,-122.86,-58.67,-64.19,0.1291,0.01777,-3.114,-2.122,0.6941,0.6797,0.9047,0.00832,0.1526,-1.018,-1.477,1.261,0.473,0.5625
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0038,-20.53,0.015286068490303,-122.86,-58.34,-64.52,-0.0558,-0.1481,-3.064,-2.162,0.6973,0.6773,0.9022,0.0056,0.156,-1.031,-1.468,1.274,0.4779,0.5669
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0039,-22.5,-0.15538497294697,-122.91,-58.12,-64.79,-0.2448,-0.3152,-3.013,-2.203,0.7008,0.6754,0.9002,0.00392,0.1597,-1.043,-1.458,1.286,0.4824,0.5717
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0040,-24.4,-0.320278834941919,-122.9,-57.82,-65.08,-0.4227,-0.4798,-2.961,-2.242,0.7042,0.6735,0.898,0.00221,0.1627,-1.056,-1.449,1.297,0.4854,0.5759
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0041,-26.29,-0.479023426027778,-122.72,-57.36,-65.36,-0.6016,-0.6446,-2.907,-2.276,0.7084,0.6728,0.8965,0.00114,0.1663,-1.068,-1.44,1.308,0.4885,0.5801
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0042,-28.08,-0.64956086085101,-122.83,-57.2,-65.63,-0.7898,-0.8141,-2.853,-2.314,0.7133,0.6718,0.8943,0.00022,0.169,-1.081,-1.431,1.318,0.4905,0.5837
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0043,-29.83,-0.817798290169192,-122.94,-57.05,-65.89,-0.9773,-0.9827,-2.796,-2.35,0.7183,0.6711,0.8927,0.00065,0.1726,-1.092,-1.422,1.33,0.4938,0.5877
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0044,-31.53,-0.984602080244949,-122.97,-56.84,-66.13,-1.17,-1.154,-2.763,-2.384,0.7233,0.6695,0.8909,0.00135,0.1754,-1.103,-1.413,1.34,0.4958,0.5911
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0045,-33.16,-1.16279793039646,-122.98,-56.59,-66.39,-1.36,-1.327,-2.697,-2.416,0.7286,0.667,0.8892,0.00284,0.1782,-1.113,-1.405,1.349,0.4962,0.5943
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0046,-34.77,-1.33400883443687,-122.94,-56.3,-66.64,-1.548,-1.5,-2.635,-2.447,0.734,0.6634,0.887,0.00491,0.1807,-1.123,-1.398,1.357,0.4961,0.597
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0047,-36.31,-1.50952634782071,-122.9,-56.03,-66.87,-1.735,-1.673,-2.567,-2.475,0.7391,0.6583,0.8826,0.00791,0.1833,-1.132,-1.391,1.367,0.4962,0.5995
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0048,-37.8,-1.6870129187803,-122.81,-55.72,-67.09,-1.932,-1.85,-2.495,-2.502,0.7439,0.6518,0.8766,0.01117,0.1855,-1.139,-1.385,1.374,0.4959,0.6017
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0049,-39.26,-1.86196193317424,-122.78,-55.46,-67.32,-2.127,-2.026,-2.422,-2.53,0.7481,0.6439,0.8707,0.01523,0.1879,-1.145,-1.38,1.382,0.495,0.6039
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0050,-40.67,-2.04640769201263,-122.82,-55.29,-67.53,-2.32,-2.202,-2.345,-2.555,0.7514,0.6341,0.8657,0.0205,0.1904,-1.149,-1.374,1.389,0.4934,0.6063
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0051,-42.04,-2.22441930489141,-122.81,-55.08,-67.73,-2.517,-2.379,-2.272,-2.58,0.7547,0.6238,0.8617,0.02671,0.1929,-1.15,-1.37,1.395,0.4913,0.6087
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0052,-43.36,-2.40332200489141,-122.74,-54.81,-67.93,-2.717,-2.562,-2.212,-2.604,0.7582,0.6132,0.8584,0.03353,0.1949,-1.15,-1.366,1.401,0.4882,0.6111
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0053,-44.62,-2.58678774403283,-122.74,-54.61,-68.13,-2.917,-2.744,-2.126,-2.627,0.7619,0.6032,0.8568,0.04225,0.1971,-1.148,-1.362,1.407,0.4854,0.614
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0054,-45.82,-2.76919202383081,-122.91,-54.62,-68.29,-3.12,-2.927,-2.039,-2.653,0.7659,0.5937,0.8565,0.05214,0.1989,-1.141,-1.358,1.412,0.4823,0.6173
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0055,-46.97,-2.9579828708005,-122.87,-54.4,-68.47,-3.331,-3.109,-1.993,-2.671,0.7715,0.5849,0.8577,0.06376,0.2009,-1.131,-1.356,1.417,0.4786,0.6209
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0056,-48.05,-3.13599854049747,-122.82,-54.19,-68.63,-3.534,-3.293,-1.906,-2.691,0.7764,0.5764,0.8601,0.07644,0.2024,-1.118,-1.353,1.421,0.4747,0.625
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0057,-48.97,-3.32491776575,-122.87,-54.1,-68.77,-3.737,-3.477,-1.831,-2.706,0.7832,0.5688,0.8632,0.09049,0.2033,-1.107,-1.352,1.426,0.4705,0.6292
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0058,-49.9,-3.50929068165909,-122.85,-53.95,-68.9,-3.943,-3.662,-1.747,-2.724,0.7876,0.5611,0.8663,0.1067,0.2044,-1.097,-1.351,1.428,0.4662,0.633
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0059,-50.68,-3.70108174883081,-122.87,-53.85,-69.02,-4.145,-3.843,-1.669,-2.74,0.793,0.5544,0.8686,0.1252,0.2051,-1.087,-1.35,1.431,0.4619,0.6386
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0060,-51.36,-3.88862792080051,-122.86,-53.73,-69.13,-4.356,-4.041,-1.615,-2.752,0.8008,0.5488,0.8699,0.1461,0.2055,-1.077,-1.349,1.434,0.4571,0.6453
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0061,-51.95,-4.08425802357828,-122.82,-53.61,-69.21,-4.56,-4.233,-1.557,-2.763,0.8048,0.5427,0.8703,0.173,0.2056,-1.066,-1.349,1.436,0.4517,0.6504
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0062,-52.48,-4.2735248947904,-122.87,-53.58,-69.29,-4.766,-4.422,-1.502,-2.773,0.8066,0.5372,0.8713,0.2052,0.2064,-1.055,-1.348,1.439,0.4473,0.6562
RS4_LS28_to_LS29,LS28_to_LS29_RS4_0063,-52.9,-4.46803817231566,-122.71,-53.37,-69.34,-4.969,-4.616,-1.455,-2.743,0.8071,0.5319,0.8714,0.2434,0.2067,-1.045,-1.348,1.443,0.4423,0.6622
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0000,-49.77,-4.53834686297222,-122.94,-54.11,-68.83,-5.026,-4.707,-1.538,-2.758,0.8168,0.5276,0.8694,0.2771,0.2054,-1.076,-1.345,1.49,0.455,0.6818
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0001,-49.6,-4.54498777256818,-122.66,-53.77,-68.89,-5.026,-4.707,-1.543,-2.756,0.8169,0.5276,0.8693,0.277,0.2053,-1.077,-1.345,1.491,0.4551,0.6817
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0002,-45.37,-4.35730455539646,-122.95,-54.72,-68.23,-4.846,-4.577,-1.687,-2.723,0.8321,0.532,0.8645,0.2733,0.1988,-1.091,-1.347,1.496,0.4591,0.682
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0003,-42.6,-4.15298273494192,-122.73,-54.91,-67.82,-4.607,-4.406,-1.822,-2.691,0.853,0.5408,0.859,0.2623,0.194,-1.112,-1.349,1.502,0.4643,0.6818
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0004,-39.38,-3.94343215236616,-122.67,-55.37,-67.3,-4.335,-4.197,-1.98,-2.658,0.878,0.5579,0.8537,0.2462,0.1881,-1.138,-1.353,1.513,0.4725,0.6817
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0005,-35.71,-3.73324938847727,-122.68,-55.89,-66.79,-4.02,-3.943,-2.16,-2.618,0.9053,0.5863,0.8512,0.2286,0.1813,-1.167,-1.36,1.526,0.4829,0.6814
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0006,-32.71,-3.51869110362879,-122.88,-56.57,-66.31,-3.763,-3.727,-2.302,-2.589,0.9255,0.615,0.8543,0.217,0.1766,-1.184,-1.367,1.539,0.4935,0.6817
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0007,-30.38,-3.31057001852778,-122.82,-56.82,-66,-3.558,-3.557,-2.413,-2.562,0.9391,0.6381,0.8585,0.2084,0.1735,-1.196,-1.373,1.548,0.5013,0.6816
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0008,-27.4,-3.0995168877197,-122.76,-57.26,-65.5,-3.32,-3.344,-2.542,-2.553,0.9518,0.6642,0.8652,0.1991,0.1701,-1.206,-1.381,1.559,0.5117,0.6815
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0009,-24.44,-2.88844545388131,-122.97,-57.88,-65.09,-3.092,-3.132,-2.652,-2.525,0.9612,0.6866,0.8733,0.1902,0.1681,-1.214,-1.39,1.569,0.5216,0.6817
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0010,-20.92,-2.68093340261869,-122.97,-58.41,-64.56,-2.811,-2.876,-2.779,-2.49,0.968,0.7062,0.8828,0.1792,0.1665,-1.221,-1.402,1.579,0.5323,0.6819
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0011,-17.97,-2.47841130312374,-122.91,-58.77,-64.14,-2.585,-2.669,-2.884,-2.46,0.9711,0.7186,0.8907,0.1707,0.1657,-1.226,-1.412,1.586,0.5401,0.6826
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0012,-15.57,-2.27169932181061,-122.96,-59.21,-63.75,-2.407,-2.507,-2.96,-2.438,0.9721,0.7267,0.8967,0.1647,0.1648,-1.228,-1.42,1.59,0.5457,0.6832
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0013,-12.53,-2.07271284100252,-122.98,-59.67,-63.31,-2.18,-2.299,-3.053,-2.407,0.9729,0.7361,0.9049,0.1582,0.1645,-1.231,-1.43,1.595,0.5524,0.6844
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0014,-9.472,-1.87240443746717,-122.94,-60.09,-62.85,-1.959,-2.096,-3.14,-2.377,0.9727,0.7443,0.9124,0.1527,0.1632,-1.234,-1.441,1.598,0.5579,0.6851
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0015,-5.885,-1.67763782989141,-122.99,-60.71,-62.28,-1.701,-1.855,-3.232,-2.343,0.9729,0.7545,0.9223,0.1481,0.1621,-1.234,-1.454,1.602,0.5649,0.6864
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0016,-3.562,-1.48298047155808,-122.81,-60.84,-61.97,-1.537,-1.7,-3.293,-2.316,0.9729,0.7614,0.9289,0.1454,0.161,-1.234,-1.462,1.604,0.5684,0.6866
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0017,-0.1049,-1.29774560766919,-122.95,-61.51,-61.44,-1.301,-1.471,-3.374,-2.282,0.9726,0.771,0.9385,0.143,0.1585,-1.232,-1.475,1.606,0.5731,0.6862
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0018,1.936,-1.11368232105303,-122.74,-61.63,-61.11,-1.156,-1.328,-3.421,-2.256,0.9727,0.7779,0.9455,0.1426,0.1578,-1.23,-1.482,1.608,0.5763,0.6861
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0019,5.091,-0.934805974638889,-122.82,-62.15,-60.67,-0.9272,-1.117,-3.49,-2.229,0.9725,0.7871,0.9549,0.1422,0.1554,-1.226,-1.494,1.61,0.5794,0.6846
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0020,7.333,-0.748042876103535,-122.9,-62.6,-60.3,-0.7647,-0.9671,-3.536,-2.203,0.9728,0.7938,0.9619,0.1433,0.154,-1.222,-1.502,1.612,0.5823,0.6835
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0021,10.12,-0.558253800825758,-122.94,-63.04,-59.9,-0.5537,-0.7752,-3.594,-2.165,0.9737,0.8019,0.9708,0.146,0.1521,-1.216,-1.512,1.614,0.5852,0.6812
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0022,13.48,-0.354834396179293,-122.87,-63.47,-59.4,-0.293,-0.5355,-3.665,-2.113,0.9746,0.8112,0.9819,0.151,0.1496,-1.207,-1.525,1.617,0.5885,0.6776
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0023,16.15,-0.146838525598485,-122.79,-63.8,-58.99,-0.06892,-0.3302,-3.718,-2.067,0.9754,0.8191,0.9918,0.1567,0.1479,-1.198,-1.537,1.621,0.5922,0.6748
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0024,18.72,0.0693101925555556,-122.79,-64.16,-58.63,0.153,-0.1249,-3.772,-2.017,0.9758,0.8266,1.001,0.1628,0.1458,-1.189,-1.55,1.624,0.5957,0.6721
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0025,20.7,0.272475524957071,-122.78,-64.47,-58.31,0.3376,0.0427,-3.812,-1.977,0.976,0.8329,1.009,0.1686,0.1441,-1.181,-1.561,1.628,0.5994,0.6711
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0026,23.11,0.482596032280303,-122.97,-65.01,-57.96,0.5631,0.2523,-3.867,-1.946,0.9759,0.8415,1.019,0.1756,0.1417,-1.171,-1.577,1.633,0.6045,0.6713
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0027,25.22,0.700786584957071,-122.78,-65.14,-57.64,0.7933,0.4616,-3.917,-1.885,0.9754,0.8507,1.029,0.1828,0.1396,-1.161,-1.594,1.638,0.6095,0.6738
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0028,27.36,0.913008430840909,-122.92,-65.61,-57.31,1.024,0.6693,-3.964,-1.826,0.9728,0.8592,1.039,0.1896,0.1362,-1.152,-1.614,1.644,0.6143,0.6785
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0029,29.76,1.12885646253283,-122.92,-65.97,-56.95,1.311,0.9218,-4.016,-1.745,0.9703,0.8705,1.051,0.1975,0.1322,-1.14,-1.639,1.652,0.6197,0.6878
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0030,31.23,1.34361850672475,-122.81,-66.07,-56.74,1.504,1.092,-4.051,-1.688,0.9681,0.8779,1.06,0.2022,0.1288,-1.132,-1.657,1.658,0.6224,0.6937
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0031,33.43,1.5678082332399,-122.93,-66.52,-56.41,1.788,1.343,-4.1,-1.599,0.9649,0.89,1.073,0.2091,0.1235,-1.119,-1.684,1.667,0.6261,0.701
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0032,34.72,1.77768632667424,-122.74,-66.53,-56.21,1.981,1.508,-4.134,-1.531,0.9634,0.899,1.083,0.2135,0.1202,-1.111,-1.704,1.673,0.6277,0.704
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0033,36.74,1.99672169283586,-122.92,-67.02,-55.9,2.272,1.763,-4.183,-1.432,0.9611,0.9135,1.1,0.2196,0.1147,-1.098,-1.735,1.683,0.6292,0.7064
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0034,37.93,2.22089396657323,-122.81,-67.08,-55.73,2.464,1.931,-4.22,-1.359,0.9598,0.9241,1.112,0.223,0.1111,-1.091,-1.759,1.689,0.6288,0.7073
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0035,39.45,2.44067437162374,-122.89,-67.39,-55.5,2.708,2.144,-4.264,-1.284,0.9584,0.9382,1.128,0.2272,0.107,-1.082,-1.79,1.697,0.628,0.7094
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0036,41.15,2.66560355192677,-122.92,-67.67,-55.25,3.003,2.402,-4.319,-1.165,0.9574,0.9564,1.151,0.2323,0.1033,-1.071,-1.832,1.705,0.6254,0.7118
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0037,42.17,2.88209198273485,-122.83,-67.71,-55.12,3.196,2.574,-4.358,-1.082,0.957,0.969,1.168,0.2354,0.1018,-1.065,-1.861,1.711,0.6224,0.7152
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0038,43.53,3.10729766354293,-123,-68.11,-54.89,3.438,2.788,-4.404,-0.982,0.9568,0.9858,1.191,0.2392,0.1013,-1.057,-1.901,1.718,0.6186,0.7253
RS4_LS29_to_LS30,LS29_to_LS30_RS4_0039,44.84,3.32755120899747,-122.86,-68.18,-54.68,3.728,3.047,-4.463,-0.8541,0.9569,1.006,1.221,0.2432,0.1011,-1.05,-1.953,1.725,0.613,0.7433
