Test unit,RS4,
Reference,Rezaie et al. (2020),
top_displacement,horizontal_force,drift
[mm],[kN],[%]
1.485100745,17.7,0.092818797
1.825746381,18.55,0.114109149
2.169294572,19.4,0.135580911
2.500017344,20.19,0.156251084
2.850715498,20.94,0.178169719
3.202339516,21.56,0.20014622
3.546571443,22.17,0.221660715
3.897935941,22.71,0.243620996
4.23391611,23.18,0.264619757
4.588939676,23.69,0.28680873
4.939906418,24.12,0.308744151
5.290548837,24.57,0.330659302
5.646251708,24.89,0.352890732
5.999420244,25.16,0.374963765
6.353606206,24.93,0.397100388
6.704278048,25.13,0.419017378
7.162987833,24.02,0.44768674
7.524158468,24.54,0.470259904
7.886536488,24.77,0.492908531
8.241365342,24.91,0.515085334
8.604102295,25,0.537756393
8.967716,24.88,0.56048225
9.336950892,24.72,0.583559431
9.704298064,24.35,0.606518629
10.07747906,24.07,0.629842441
10.44385653,23.7,0.652741033
10.83281074,23.45,0.677050671
11.21850612,23.21,0.701156633
11.50023132,18.8,0.718764457
11.80674307,20.06,0.737921442
12.07686311,20.62,0.754803944
12.15085953,17.16,0.75942872
11.93525799,12.22,0.745953624
11.64273796,10.05,0.727671123
11.34684392,8.327,0.709177745
11.04879064,6.925,0.690549415
10.74096168,5.649,0.671310105
10.45236659,4.713,0.653272912
10.14560686,3.784,0.634100429
9.862465503,2.965,0.616404094
9.567734715,2.261,0.59798342
9.284716578,1.551,0.580294786
8.996698799,0.9987,0.562293675
8.718302258,0.2188,0.544893891
8.437532527,-0.4013,0.527345783
8.159564045,-1.352,0.509972753
7.878176739,-2.048,0.492386046
7.614673513,-2.984,0.475917095
7.335019586,-3.988,0.458438724
7.05374437,-4.688,0.440859023
6.771454029,-5.29,0.423215877
6.493762899,-6.083,0.405860181
6.220112916,-6.417,0.388757057
5.950783419,-7.256,0.371923964
5.673718585,-7.483,0.354607412
5.433145216,-6.826,0.339571576
5.169245016,-8.212,0.323077814
4.895163287,-9.334,0.305947705
4.623308922,-10.25,0.288956808
4.344068979,-11.13,0.271504311
4.061659824,-12.09,0.253853739
3.788045086,-12.83,0.236752818
3.510361439,-13.37,0.21939759
3.238122663,-13.45,0.202382666
2.982062938,-13.05,0.186378934
2.73210705,-13.37,0.170756691
2.499162069,-11.73,0.156197629
2.247204646,-12.97,0.14045029
1.980934854,-13.69,0.123808428
1.713300712,-14.29,0.107081294
1.44441651,-14.94,0.090276032
1.173817544,-15.24,0.073363596
0.903794835,-15.36,0.056487177
0.636842934,-15.1,0.039802683
0.361085363,-15.31,0.022567835
0.090415756,-15.49,0.005650985
-0.176072387,-15.25,-0.011004524
-0.447954156,-14.91,-0.027997135
-0.69926007,-14.77,-0.043703754
-0.9550858,-14.21,-0.059692862
-1.207763807,-13.87,-0.075485238
-1.48034564,-13.84,-0.092521603
-1.735614996,-13.87,-0.108475937
-1.993863036,-13.57,-0.12461644
-2.25323547,-13.15,-0.140827217
-2.494660581,-12.15,-0.155916286
-2.686249573,-8.381,-0.167890598
-2.717498502,-3.306,-0.169843656
-0.252129565,-0.5979,-0.015758098
