load_step_names,image_names,Fh,u,Fv_total,Fv_s,Fv_n,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0020,20.98,4.19986071557017,-81.91,-44.41,-37.5,5.233,4.368,-3.097,1.745,0.03452,0.08618,0.05335,-0.08341,-0.2483,0.03608,-0.08913,-0.02484,-0.05506,0.00911
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0021,18.46,3.97011481425439,-81.82,-43.92,-37.9,4.927,4.129,-2.977,1.5,0.03448,0.0857,0.05057,-0.08656,-0.2318,0.0322,-0.06377,-0.02325,-0.05531,0.00885
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0022,16.07,3.7414247250731,-81.96,-43.69,-38.27,4.623,3.889,-2.852,1.294,0.03468,0.08517,0.04776,-0.08945,-0.2153,0.02854,-0.03639,-0.02103,-0.05468,0.00876
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0023,13.52,3.51271040124269,-81.95,-43.28,-38.67,4.328,3.653,-2.739,1.071,0.03518,0.08496,0.04518,-0.09221,-0.1976,0.0247,-0.00781,-0.01845,-0.05304,0.00895
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0024,10.9,3.28334663296784,-81.96,-42.85,-39.11,4.022,3.419,-2.613,0.8433,0.03541,0.08434,0.04155,-0.09587,-0.1789,0.02021,0.02245,-0.01626,-0.05112,0.00868
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0025,8.267,3.05462645826023,-81.91,-42.38,-39.53,3.719,3.168,-2.498,0.6224,0.03596,0.08409,0.03831,-0.09903,-0.1576,0.01577,0.05241,-0.01344,-0.04813,0.00885
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0026,5.836,2.8196060130848,-81.96,-42.03,-39.93,3.422,2.921,-2.362,0.4057,0.03613,0.08341,0.03486,-0.1023,-0.1345,0.01128,0.08811,-0.01078,-0.04495,0.0087
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0027,3.47,2.59574945095029,-81.98,-41.67,-40.31,3.123,2.696,-2.225,0.1968,0.03606,0.08239,0.03179,-0.1057,-0.1096,0.00671,0.1438,-0.00861,-0.04212,0.00828
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0028,1.191,2.37615956133041,-81.9,-41.22,-40.68,2.845,2.466,-2.089,0.00253,0.03637,0.0821,0.03042,-0.1084,-0.08682,0.00272,0.2148,-0.00573,-0.03889,0.0082
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0029,-0.9352,2.15777835811403,-81.83,-40.81,-41.02,2.606,2.248,-1.953,-0.108,0.0362,0.0811,0.02899,-0.1113,-0.06668,-0.00136,0.286,-0.00365,-0.03647,0.00766
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0030,-2.85,1.9457302126462,-81.89,-40.57,-41.32,2.364,2.024,-1.813,-0.2948,0.03618,0.08018,0.02805,-0.1136,-0.05569,-0.00485,0.3383,-0.00134,-0.03374,0.00709
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0031,-4.776,1.72879237200292,-82,-40.36,-41.64,2.062,1.799,-1.67,-0.474,0.03565,0.07918,0.02719,-0.1157,-0.05655,-0.00831,0.3944,0.00073,-0.03127,0.00628
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0032,-6.771,1.51100236469298,-81.93,-39.98,-41.95,1.759,1.561,-1.52,-0.6558,0.03491,0.07814,0.02653,-0.1176,-0.05168,-0.01183,0.4554,0.00296,-0.02859,0.00538
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0033,-8.731,1.27619098530702,-81.88,-39.61,-42.27,1.457,1.327,-1.366,-0.8345,0.03383,0.07693,0.02571,-0.1192,-0.04073,-0.01534,0.5258,0.00495,-0.02628,0.00417
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0034,-10.63,1.04883463662281,-81.91,-39.34,-42.57,1.137,1.099,-1.206,-1.011,0.03243,0.07538,0.02464,-0.1206,-0.02769,-0.0188,0.609,0.00651,-0.02438,0.00272
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0035,-12.54,0.81824625504386,-81.92,-39.05,-42.87,0.819,0.8664,-1.038,-1.183,0.0311,0.07414,0.02423,-0.1214,-0.00864,-0.02196,0.6835,0.00829,-0.02234,0.00141
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0036,-14.48,0.581614590131579,-81.88,-38.69,-43.19,0.5102,0.6285,-0.8683,-1.353,0.02974,0.07297,0.02368,-0.1219,0.0125,-0.02505,0.7354,0.00994,-0.02048,0.00014
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0037,-16.29,0.350041409283626,-81.94,-38.45,-43.49,0.2024,0.3823,-0.6914,-1.52,0.02827,0.07169,0.02328,-0.1218,0.03003,-0.02801,0.8072,0.01151,-0.01876,-0.00104
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0038,-18.11,0.113096799049708,-81.86,-38.09,-43.77,-0.1015,0.1285,-0.5128,-1.683,0.02679,0.0703,0.0226,-0.1218,0.04316,-0.03093,0.8665,0.01267,-0.01767,-0.00225
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0039,-19.82,-0.128599780263158,-81.94,-37.89,-44.05,-0.397,-0.1329,-0.3354,-1.846,0.02537,0.06898,0.02238,-0.1208,0.05475,-0.03353,0.9195,0.01384,-0.01649,-0.00306
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0040,-21.55,-0.363643751798246,-81.9,-37.57,-44.33,-0.6933,-0.395,-0.1509,-1.917,0.02394,0.0676,0.02178,-0.1197,0.06581,-0.03607,0.9573,0.01457,-0.01586,-0.00374
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0041,-23.19,-0.602861778070175,-81.9,-37.3,-44.6,-0.9533,-0.6569,0.0408,-2.068,0.02272,0.06649,0.02179,-0.1175,0.07831,-0.03811,0.9923,0.01565,-0.01473,-0.00393
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0042,-24.76,-0.837456711184211,-81.96,-37.11,-44.85,-1.247,-0.8984,0.2351,-2.217,0.02162,0.06541,0.02168,-0.115,0.09029,-0.03999,1.035,0.01651,-0.01381,-0.00404
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0043,-26.3,-1.07881746798246,-82,-36.91,-45.09,-1.598,-1.132,0.4101,-2.364,0.02056,0.06431,0.02155,-0.1123,0.1014,-0.0417,1.063,0.0173,-0.01299,-0.00392
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0044,-27.84,-1.31075037214912,-81.9,-36.58,-45.32,-1.916,-1.366,0.6014,-2.506,0.01951,0.06301,0.02134,-0.1094,0.1112,-0.04361,1.091,0.01773,-0.01257,-0.00374
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0045,-29.37,-1.5536369123538,-81.88,-36.3,-45.58,-2.234,-1.602,0.806,-2.647,0.01845,0.06188,0.02148,-0.1059,0.1221,-0.04545,1.114,0.01843,-0.01191,-0.00339
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0046,-30.84,-1.7945982749269,-81.92,-36.1,-45.82,-2.559,-1.848,1.017,-2.789,0.01752,0.06096,0.02142,-0.1025,0.1324,-0.04714,1.135,0.01886,-0.01158,-0.00283
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0047,-32.35,-2.04206384656433,-81.9,-35.84,-46.06,-2.892,-2.114,1.221,-2.927,0.01655,0.06013,0.02174,-0.09874,0.1428,-0.04889,1.158,0.0195,-0.01112,-0.00201
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0048,-33.78,-2.28992409071637,-81.9,-35.61,-46.29,-3.212,-2.383,1.434,-3.071,0.01523,0.05892,0.02138,-0.09552,0.1517,-0.05095,1.184,0.01934,-0.01156,-0.00142
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0049,-35.09,-2.54042467624269,-81.9,-35.41,-46.49,-3.522,-2.645,1.658,-3.211,0.01427,0.05813,0.02155,-0.09173,0.1606,-0.05249,1.204,0.01967,-0.01145,-0.00037
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0050,-36.34,-2.78966977419591,-81.91,-35.21,-46.7,-3.84,-2.905,1.882,-3.303,0.01359,0.05759,0.02195,-0.08763,0.1684,-0.05367,1.216,0.02025,-0.01115,0.00089
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0051,-37.49,-3.0382018999269,-81.91,-35.03,-46.88,-4.165,-3.168,2.104,-3.435,0.01278,0.05681,0.02226,-0.08323,0.1749,-0.05484,1.229,0.0207,-0.01095,0.00215
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0052,-38.57,-3.28918363969298,-81.89,-34.84,-47.05,-4.492,-3.437,2.332,-3.565,0.01198,0.05588,0.02239,-0.07877,0.1798,-0.05594,1.24,0.02086,-0.01105,0.00335
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0053,-39.61,-3.53555459583333,-81.91,-34.69,-47.22,-4.816,-3.703,2.565,-3.695,0.01114,0.05483,0.02233,-0.07427,0.1843,-0.0569,1.253,0.02081,-0.01146,0.00445
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0054,-40.56,-3.7894162127924,-81.92,-34.55,-47.37,-5.144,-3.964,2.805,-3.823,0.01065,0.05432,0.0227,-0.06919,0.1885,-0.05729,1.267,0.02122,-0.01175,0.00581
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0055,-41.47,-4.04436586191521,-81.89,-34.37,-47.52,-5.467,-4.226,3.049,-3.95,0.01,0.05351,0.02282,-0.06387,0.1927,-0.05773,1.274,0.02123,-0.01244,0.00697
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0056,-42.26,-4.29520955124269,-81.9,-34.26,-47.64,-5.765,-4.487,3.3,-4.077,0.00941,0.0528,0.02285,-0.05839,0.1968,-0.05804,1.279,0.02105,-0.01318,0.00809
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0057,-43.09,-4.5418237127924,-81.88,-34.11,-47.77,-6.088,-4.742,3.553,-4.21,0.00888,0.05228,0.02272,-0.05309,0.1999,-0.05811,1.284,0.02091,-0.01414,0.00905
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0058,-43.79,-4.79963590869883,-81.87,-34.01,-47.86,-6.423,-4.997,3.811,-4.337,0.00864,0.05208,0.02302,-0.04735,0.2027,-0.05796,1.287,0.02103,-0.01472,0.01022
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0059,-44.5,-5.05435698837719,-81.9,-33.9,-48,-6.745,-5.247,4.07,-4.287,0.00835,0.05175,0.02333,-0.04159,0.2053,-0.0579,1.29,0.02119,-0.01526,0.01136
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0060,-45.1,-5.30565656001462,-81.91,-33.81,-48.1,-7.105,-5.498,4.337,-4.413,0.00785,0.05079,0.023,-0.03626,0.2069,-0.05809,1.292,0.02069,-0.01638,0.01209
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0061,-45.67,-5.55742557682749,-81.93,-33.73,-48.2,-7.453,-5.753,4.605,-4.538,0.00761,0.0502,0.02302,-0.03078,0.2084,-0.05749,1.294,0.02064,-0.01696,0.01296
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0062,-46.14,-5.80473919817252,-81.88,-33.62,-48.26,-7.791,-6.016,4.869,-4.66,0.0076,0.04995,0.02337,-0.02501,0.21,-0.05596,1.297,0.02089,-0.01715,0.014
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0063,-46.63,-6.05889734510234,-81.91,-33.56,-48.35,-8.12,-6.284,5.138,-4.783,0.00722,0.04928,0.02336,-0.01966,0.2111,-0.05447,1.299,0.02069,-0.01771,0.01466
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0064,-47.07,-6.31494086118421,-81.89,-33.48,-48.41,-8.437,-6.549,5.415,-4.907,0.00702,0.04875,0.02315,-0.01472,0.2119,-0.05277,1.303,0.02035,-0.01838,0.01521
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0065,-47.44,-6.57059211483918,-81.88,-33.42,-48.46,-8.755,-6.797,5.697,-4.956,0.00712,0.04856,0.02344,-0.0097,0.2129,-0.05071,1.307,0.02068,-0.01827,0.01595
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0066,-47.78,-6.82296866893275,-81.89,-33.37,-48.52,-9.095,-7.046,5.979,-5.077,0.007,0.04813,0.02363,-0.00503,0.2138,-0.04899,1.311,0.02066,-0.01848,0.0166
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0067,-48.11,-7.07682048033626,-81.9,-33.31,-48.59,-9.428,-7.315,6.264,-5.199,0.007,0.04787,0.0237,-0.00089,0.2144,-0.04725,1.315,0.02067,-0.01859,0.01724
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0068,-48.39,-7.32891754831871,-81.9,-33.27,-48.63,-9.747,-7.587,6.549,-5.304,0.00673,0.04723,0.02328,0.00256,0.2145,-0.04593,1.318,0.02015,-0.01922,0.0174
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0069,-48.65,-7.58458283486842,-81.88,-33.22,-48.66,-10.07,-7.852,6.836,-5.423,0.00689,0.04719,0.02379,0.00657,0.2156,-0.04428,1.321,0.02054,-0.01891,0.01813
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0070,-48.88,-7.8401055746345,-81.89,-33.18,-48.71,-10.42,-8.106,7.121,-5.543,0.0069,0.04696,0.02382,0.01007,0.2163,-0.0428,1.325,0.02042,-0.01912,0.01852
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0071,-49.09,-8.09760811776316,-81.9,-33.15,-48.75,-10.76,-8.36,7.409,-5.664,0.00675,0.04644,0.02351,0.01311,0.2166,-0.04149,1.328,0.02015,-0.01946,0.01883
RS6_LS38_to_LS39,LS38_to_LS39_RS6_0072,-48.59,-8.21295611922515,-81.81,-33.08,-48.73,-10.9,-8.481,7.509,-5.667,0.00674,0.04614,0.02374,0.01603,0.2175,-0.03967,1.331,0.02017,-0.0194,0.01931
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0001,-47.53,-8.2262432625,-81.81,-33.32,-48.49,-10.9,-8.496,7.43,-5.664,0.00639,0.04432,0.02404,0.03499,0.2348,-0.02799,1.345,0.01978,-0.01953,0.01988
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0002,-45.73,-8.01627796425439,-81.81,-33.62,-48.19,-10.71,-8.32,7.204,-5.58,0.0063,0.04406,0.02383,0.03558,0.2349,-0.02713,1.345,0.01961,-0.01968,0.01976
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0003,-43.99,-7.76865097887427,-81.89,-33.97,-47.92,-10.39,-8.071,6.907,-5.466,0.00651,0.04433,0.02414,0.03637,0.2356,-0.02589,1.346,0.02006,-0.01914,0.02002
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0004,-42.66,-7.52847786703216,-81.92,-34.21,-47.71,-10.06,-7.827,6.605,-5.349,0.00649,0.04436,0.02418,0.03658,0.2358,-0.02541,1.346,0.02013,-0.01881,0.02
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0005,-41.59,-7.29177769378655,-81.91,-34.38,-47.53,-9.733,-7.58,6.3,-5.228,0.00628,0.04404,0.02382,0.03636,0.2352,-0.02552,1.347,0.01979,-0.01872,0.01982
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0006,-40.55,-7.04620774641813,-81.87,-34.5,-47.37,-9.413,-7.323,5.993,-5.1,0.00648,0.04436,0.02412,0.03654,0.2373,-0.02521,1.348,0.02009,-0.0179,0.02015
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0007,-39.48,-6.79996355197368,-81.89,-34.69,-47.2,-9.083,-7.063,5.688,-4.977,0.00649,0.0444,0.0241,0.0363,0.2378,-0.02506,1.35,0.02014,-0.01731,0.02025
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0008,-38.37,-6.5632084247807,-81.92,-34.89,-47.03,-8.765,-6.809,5.383,-4.849,0.00626,0.04414,0.02369,0.03566,0.2375,-0.02518,1.352,0.01972,-0.01706,0.02005
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0009,-37.25,-6.31982823106725,-81.9,-35.06,-46.84,-8.429,-6.565,5.085,-4.718,0.00629,0.04445,0.02393,0.03527,0.2378,-0.02494,1.355,0.02001,-0.01618,0.02029
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0010,-36.13,-6.07925375153509,-81.9,-35.24,-46.66,-8.096,-6.319,4.786,-4.589,0.00605,0.04434,0.02388,0.03436,0.2374,-0.02497,1.356,0.01982,-0.01561,0.02014
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0011,-34.96,-5.83885151396199,-81.9,-35.42,-46.48,-7.769,-6.065,4.489,-4.461,0.00602,0.04484,0.0241,0.03337,0.2377,-0.02457,1.358,0.0201,-0.01458,0.02026
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0012,-33.69,-5.59966514407895,-81.9,-35.63,-46.27,-7.444,-5.807,4.199,-4.346,0.00572,0.04499,0.02406,0.03202,0.2371,-0.02438,1.357,0.01995,-0.01389,0.02001
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0013,-32.33,-5.35664546059941,-81.9,-35.85,-46.05,-7.106,-5.564,3.911,-4.226,0.00566,0.04543,0.02399,0.0305,0.2354,-0.02392,1.357,0.01996,-0.01289,0.01973
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0014,-30.92,-5.1175855622076,-81.9,-36.07,-45.83,-6.783,-5.324,3.63,-4.1,0.00547,0.04575,0.02408,0.02898,0.2283,-0.02349,1.357,0.01998,-0.01164,0.01944
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0015,-29.43,-4.87593625811404,-81.9,-36.31,-45.59,-6.463,-5.084,3.351,-3.98,0.00532,0.04598,0.02397,0.0275,0.2305,-0.02298,1.36,0.01985,-0.01032,0.01904
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0016,-27.86,-4.63567474714912,-81.91,-36.57,-45.34,-6.153,-4.84,3.077,-3.85,0.00524,0.04623,0.02392,0.02593,0.2268,-0.02238,1.361,0.01978,-0.00873,0.01868
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0017,-26.24,-4.39453274934211,-81.9,-36.82,-45.08,-5.828,-4.59,2.808,-3.728,0.0052,0.04639,0.0238,0.02413,0.2234,-0.02166,1.362,0.01978,-0.0068,0.01829
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0018,-24.54,-4.15671895767544,-81.92,-37.1,-44.82,-5.508,-4.343,2.542,-3.635,0.00508,0.04638,0.02326,0.02198,0.2188,-0.02095,1.355,0.01957,-0.00494,0.01762
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0019,-22.83,-3.92033648252924,-81.9,-37.37,-44.53,-5.19,-4.096,2.281,-3.515,0.00511,0.04672,0.02308,0.01985,0.2165,-0.01987,1.337,0.01974,-0.00267,0.01712
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0020,-21.11,-3.67789009729532,-81.9,-37.65,-44.25,-4.864,-3.844,2.026,-3.398,0.00532,0.04731,0.02324,0.01769,0.2027,-0.01859,1.311,0.02017,-0,0.01678
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0021,-19.36,-3.44416969305556,-81.9,-37.93,-43.97,-4.542,-3.599,1.775,-3.281,0.00538,0.0478,0.02278,0.01471,0.1874,-0.01742,1.261,0.02012,0.00242,0.01621
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0022,-17.55,-3.20558242185673,-81.9,-38.22,-43.68,-4.237,-3.351,1.532,-3.15,0.0056,0.04823,0.02233,0.01156,0.1627,-0.01626,1.18,0.01998,0.00461,0.01561
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0023,-15.68,-2.96748709510234,-81.87,-38.5,-43.37,-3.926,-3.093,1.294,-3.037,0.00636,0.04921,0.02217,0.00825,0.1308,-0.0146,1.069,0.02028,0.00713,0.01544
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0024,-13.72,-2.73048639407895,-81.92,-38.85,-43.07,-3.616,-2.838,1.062,-2.914,0.00696,0.0498,0.02177,0.00456,0.08731,-0.01311,0.9623,0.02008,0.00895,0.01515
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0025,-11.77,-2.49043776030702,-81.87,-39.12,-42.75,-3.29,-2.587,0.8339,-2.779,0.00779,0.05075,0.02149,0.00061,0.02529,-0.01129,0.8389,0.02008,0.01052,0.01507
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0026,-9.756,-2.25097065504386,-81.93,-39.49,-42.44,-2.978,-2.339,0.6111,-2.644,0.00865,0.0516,0.02088,-0.00364,-0.0288,-0.0093,0.7228,0.01972,0.01161,0.01488
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0027,-7.734,-2.01900932609649,-81.88,-39.78,-42.1,-2.671,-2.089,0.3966,-2.517,0.00998,0.05324,0.02101,-0.00755,-0.07782,-0.00679,0.6195,0.02015,0.0132,0.01533
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0028,-5.685,-1.78789154904971,-81.91,-40.14,-41.77,-2.37,-1.848,0.1907,-2.382,0.01116,0.05462,0.02084,-0.01178,-0.1215,-0.00431,0.5011,0.02015,0.01396,0.01583
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0029,-3.669,-1.55961379027778,-81.89,-40.43,-41.46,-2.057,-1.617,-0.00815,-2.273,0.01254,0.05617,0.02089,-0.01609,-0.1626,-0.00171,0.3975,0.02034,0.01426,0.01634
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0030,-1.633,-1.33138309437135,-81.91,-40.78,-41.13,-1.758,-1.389,-0.2014,-2.134,0.01369,0.05733,0.02047,-0.0208,-0.193,0.00086,0.3053,0.01987,0.0134,0.01626
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0031,0.3164,-1.10374015796784,-81.88,-41.07,-40.81,-1.466,-1.161,-0.3108,-1.993,0.0151,0.05877,0.02049,-0.02518,-0.2198,0.00391,0.2424,0.01966,0.01192,0.01632
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0032,2.18,-0.900294429166667,-82,-41.49,-40.51,-1.205,-0.9492,-0.482,-1.854,0.01629,0.05984,0.02056,-0.02899,-0.2418,0.00678,0.1893,0.01917,0.01,0.01613
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0033,4.035,-0.678026947149123,-81.85,-41.64,-40.21,-0.924,-0.7236,-0.6546,-1.71,0.01785,0.06153,0.02116,-0.0324,-0.2558,0.01007,0.1634,0.01879,0.00778,0.01618
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0034,5.908,-0.454888941739766,-81.82,-41.9,-39.92,-0.6407,-0.4825,-0.8292,-1.585,0.01897,0.06254,0.02117,-0.03591,-0.2671,0.01319,0.1272,0.01757,0.00428,0.01542
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0035,7.785,-0.223990649926901,-81.81,-42.21,-39.6,-0.3508,-0.2329,-0.9979,-1.425,0.02054,0.06423,0.02206,-0.0385,-0.2749,0.0172,0.09319,0.01685,0.00093,0.01497
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0036,9.675,-0.00305184247076026,-81.83,-42.51,-39.32,-0.05215,0.017,-1.166,-1.263,0.02166,0.06553,0.02237,-0.04137,-0.2808,0.02104,0.05975,0.01524,-0.00384,0.01397
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0037,11.6,0.237647832894737,-81.84,-42.84,-39,0.26,0.2675,-1.332,-1.095,0.02266,0.06679,0.02291,-0.04393,-0.2853,0.02511,0.03249,0.01332,-0.00929,0.01286
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0038,13.57,0.474632922076023,-81.9,-43.21,-38.69,0.5695,0.5074,-1.493,-0.9256,0.02379,0.06835,0.02383,-0.04615,-0.289,0.02958,-0.00305,0.01169,-0.0148,0.01193
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0039,15.54,0.707045938377193,-81.94,-43.57,-38.37,0.8772,0.747,-1.649,-0.7669,0.02501,0.07034,0.02547,-0.04767,-0.2921,0.03417,-0.03962,0.01031,-0.02023,0.01137
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0040,17.43,0.945298828874269,-81.86,-43.79,-38.07,1.179,0.9805,-1.804,-0.5879,0.02575,0.0717,0.02656,-0.04963,-0.2965,0.03808,-0.07456,0.00792,-0.02687,0.01029
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0041,19.42,1.18225812346491,-81.96,-44.21,-37.75,1.466,1.217,-1.952,-0.417,0.02678,0.07367,0.02869,-0.0505,-0.299,0.04269,-0.1019,0.00639,-0.03241,0.00981
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0042,21.29,1.41246579671053,-81.9,-44.45,-37.45,1.765,1.458,-2.099,-0.2255,0.02749,0.0752,0.03048,-0.05156,-0.3019,0.0465,-0.1257,0.00426,-0.03857,0.00904
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0043,23.05,1.65546370826023,-81.82,-44.65,-37.17,2.071,1.704,-2.242,-0.06852,0.02812,0.07663,0.03242,-0.05219,-0.3063,0.05002,-0.146,0.00206,-0.04437,0.00834
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0044,24.98,1.89366897799708,-81.97,-45.11,-36.86,2.373,1.952,-2.38,0.1287,0.0287,0.07801,0.03449,-0.05236,-0.3109,0.05398,-0.1637,-0,-0.04944,0.0077
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0045,26.71,2.13659884130117,-81.9,-45.32,-36.58,2.679,2.198,-2.517,0.3482,0.02916,0.07911,0.0364,-0.05264,-0.317,0.05717,-0.1796,-0.00271,-0.05453,0.00702
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0046,28.39,2.38447167828947,-81.82,-45.5,-36.32,2.985,2.447,-2.651,0.5508,0.02965,0.08017,0.03861,-0.0523,-0.3219,0.06067,-0.1946,-0.00521,-0.0588,0.00659
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0047,30.16,2.62285248969298,-81.85,-45.83,-36.02,3.303,2.691,-2.779,0.7578,0.03021,0.08121,0.04085,-0.05152,-0.3281,0.0645,-0.2069,-0.00758,-0.06211,0.00628
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0048,31.87,2.86175363662281,-81.95,-46.19,-35.76,3.601,2.945,-2.905,0.9368,0.03076,0.0823,0.04297,-0.05048,-0.3344,0.06857,-0.217,-0.0097,-0.06453,0.00602
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0049,33.4,3.10650851600877,-81.9,-46.39,-35.51,3.914,3.21,-3.027,1.157,0.03128,0.08336,0.0456,-0.04871,-0.3415,0.07246,-0.2255,-0.01171,-0.06589,0.00603
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0050,34.91,3.35510565270468,-81.91,-46.65,-35.26,4.231,3.465,-3.147,1.374,0.03153,0.08392,0.04736,-0.04728,-0.3497,0.07623,-0.2325,-0.01456,-0.06765,0.00558
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0051,36.24,3.5990829875,-81.92,-46.86,-35.06,4.536,3.718,-3.179,1.587,0.03181,0.08448,0.04952,-0.04554,-0.3587,0.07951,-0.239,-0.01706,-0.06866,0.00529
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0052,37.51,3.85265128282164,-81.91,-47.06,-34.85,4.849,3.976,-3.294,1.814,0.03226,0.08535,0.0517,-0.04376,-0.3661,0.08312,-0.244,-0.01959,-0.0693,0.00516
RS6_LS39_to_LS40,LS39_to_LS40_RS6_0053,38.63,4.10444827916667,-81.89,-47.21,-34.68,5.173,4.237,-3.41,2.025,0.03262,0.08596,0.05373,-0.04211,-0.3749,0.08628,-0.2476,-0.02235,-0.06981,0.00499
