load_step_names,image_names,Fh,u,Fv_total,Fv_s,Fv_n,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0022,-3.117,2.83256311007091,-82.15,-39.52,-42.63,3.131,2.67,-6.198,-3.896,-0.01152,-0.7413,-0.2287,-2.208,-0.1811,0.4438,1.611,3.035,0.9213,-0.2263
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0023,-4.106,2.5422444229364,-82.14,-39.04,-43.1,2.893,2.383,-6.271,-3.863,-0.00744,-0.7414,-0.2287,-2.216,-0.1734,0.4428,1.626,3.031,0.9211,-0.2282
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0024,-5.079,2.24294043974927,-82.14,-38.58,-43.56,2.644,2.093,-6.367,-3.857,-0.00381,-0.7414,-0.229,-2.223,-0.1658,0.4408,1.641,3.025,0.9193,-0.2305
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0025,-6.069,1.96335580305336,-82.12,-38.08,-44.04,2.409,1.801,-6.419,-3.813,-0.00022,-0.7401,-0.2286,-2.231,-0.159,0.4385,1.657,3.019,0.9171,-0.2329
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0026,-7.035,1.66756357059722,-82.14,-37.63,-44.51,2.171,1.508,-6.468,-3.794,0.00338,-0.738,-0.2279,-2.24,-0.1518,0.4364,1.673,3.012,0.9147,-0.2351
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0027,-8.055,1.37753194486623,-82.11,-37.14,-44.97,1.932,1.214,-6.512,-3.748,0.00675,-0.7357,-0.2268,-2.251,-0.145,0.4338,1.689,3.005,0.9118,-0.2377
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0028,-9.075,1.08821487615278,-82.14,-36.65,-45.49,1.675,0.9202,-6.556,-3.701,0.01031,-0.7336,-0.2266,-2.264,-0.139,0.4312,1.706,2.996,0.9079,-0.241
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0029,-10.11,0.799205799252193,-82.12,-36.14,-45.98,1.409,0.628,-6.595,-3.65,0.01432,-0.7314,-0.2259,-2.277,-0.1322,0.4289,1.723,2.988,0.9042,-0.2439
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0030,-11.15,0.496948630465643,-82.11,-35.63,-46.48,1.15,0.3325,-6.633,-3.604,0.01795,-0.7296,-0.2256,-2.291,-0.1267,0.4269,1.739,2.978,0.8996,-0.2473
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0031,-12.15,0.206368336532895,-82.1,-35.13,-46.97,0.8869,0.03876,-6.667,-3.55,0.02056,-0.7279,-0.2252,-2.307,-0.1211,0.4254,1.757,2.967,0.895,-0.2508
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0032,-13.17,-0.0823077957185673,-82.1,-34.65,-47.45,0.6314,-0.2529,-6.697,-3.495,0.02248,-0.7262,-0.2244,-2.322,-0.1158,0.4251,1.774,2.957,0.8903,-0.2542
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0033,-14.24,-0.382438847312134,-82.13,-34.15,-47.98,0.367,-0.5433,-6.729,-3.449,0.02396,-0.725,-0.2239,-2.337,-0.1111,0.4251,1.791,2.945,0.8854,-0.2578
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0034,-15.3,-0.673876874943713,-82.12,-33.63,-48.49,0.1076,-0.8343,-6.762,-3.385,0.02535,-0.7243,-0.2239,-2.353,-0.1071,0.4258,1.807,2.932,0.8793,-0.262
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0035,-16.37,-0.958345691464181,-82.11,-33.12,-48.99,-0.159,-1.123,-6.79,-3.319,0.02725,-0.7232,-0.2233,-2.369,-0.1025,0.4288,1.824,2.919,0.8739,-0.2662
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0036,-17.4,-1.26432777881798,-82.09,-32.59,-49.5,-0.437,-1.411,-6.818,-3.253,0.02888,-0.7228,-0.2229,-2.383,-0.09848,0.4325,1.841,2.904,0.8675,-0.2708
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0037,-18.45,-1.55756578758991,-82.12,-32.12,-50,-0.7287,-1.702,-6.844,-3.184,0.02964,-0.7223,-0.2221,-2.396,-0.09447,0.4366,1.857,2.888,0.8604,-0.2757
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0038,-19.5,-1.8498740017712,-82.14,-31.63,-50.51,-1.011,-1.999,-6.87,-3.102,0.03019,-0.7213,-0.2204,-2.407,-0.09081,0.4416,1.872,2.871,0.8536,-0.2806
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0039,-20.57,-2.15287919182968,-82.12,-31.1,-51.02,-1.293,-2.294,-6.898,-3.014,0.03047,-0.7201,-0.2182,-2.419,-0.08737,0.4467,1.887,2.853,0.8467,-0.2857
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0040,-21.58,-2.44592668451974,-82.06,-30.55,-51.51,-1.56,-2.597,-6.923,-2.92,0.03274,-0.7188,-0.2157,-2.429,-0.08423,0.4522,1.902,2.834,0.8395,-0.291
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0041,-22.62,-2.74072828027997,-82.12,-30.11,-52.01,-1.836,-2.897,-6.952,-2.83,0.03431,-0.7171,-0.2126,-2.44,-0.08121,0.4581,1.916,2.811,0.8325,-0.2965
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0042,-23.63,-3.046430401625,-82.14,-29.64,-52.5,-2.11,-3.198,-6.983,-2.737,0.03592,-0.7156,-0.2095,-2.448,-0.07844,0.4647,1.929,2.785,0.8257,-0.3021
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0043,-24.62,-3.34535817501681,-82.12,-29.15,-52.97,-2.397,-3.5,-7.014,-2.628,0.03695,-0.7143,-0.2063,-2.455,-0.076,0.4709,1.942,2.757,0.8185,-0.3077
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0044,-25.64,-3.63890770937354,-82.12,-28.67,-53.45,-2.665,-3.798,-7.045,-2.517,0.0388,-0.7124,-0.2025,-2.459,-0.07308,0.4783,1.955,2.729,0.8117,-0.3132
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0045,-26.63,-3.94959069987061,-82.14,-28.2,-53.94,-2.925,-4.101,-7.077,-2.4,0.04074,-0.7115,-0.1996,-2.461,-0.0709,0.4856,1.967,2.702,0.8047,-0.3191
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0046,-27.58,-4.24937401639108,-82.13,-27.74,-54.39,-3.185,-4.401,-7.111,-2.282,0.04337,-0.7112,-0.1974,-2.461,-0.06873,0.4933,1.979,2.677,0.7983,-0.3254
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0047,-28.54,-4.55220615016301,-82.12,-27.26,-54.86,-3.444,-4.707,-7.149,-2.162,0.04723,-0.7111,-0.1952,-2.46,-0.06682,0.5018,1.99,2.655,0.7918,-0.3322
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0048,-29.49,-4.85995231902266,-82.12,-26.81,-55.31,-3.709,-5.004,-7.191,-2.03,0.0506,-0.7115,-0.1933,-2.459,-0.06516,0.5112,2,2.637,0.7846,-0.3393
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0049,-30.42,-5.16086074446126,-82.12,-26.36,-55.76,-3.951,-5.309,-7.233,-1.899,0.05414,-0.7116,-0.1912,-2.455,-0.06291,0.5225,2.011,2.622,0.7778,-0.3464
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0050,-31.35,-5.46946502516301,-82.12,-25.91,-56.21,-4.186,-5.634,-7.303,-1.75,0.05707,-0.7133,-0.1906,-2.45,-0.06123,0.535,2.022,2.605,0.7691,-0.3544
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0051,-32.23,-5.78057879709284,-82.13,-25.5,-56.63,-4.4,-5.943,-7.352,-1.608,0.05888,-0.7164,-0.1911,-2.445,-0.05993,0.5493,2.031,2.587,0.7583,-0.363
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0052,-33.02,-6.09342635045541,-82.13,-25.12,-57.01,-4.64,-6.239,-7.404,-1.448,0.06181,-0.7196,-0.191,-2.436,-0.05796,0.568,2.041,2.57,0.7482,-0.3714
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0053,-33.74,-6.40326304563085,-82.12,-24.77,-57.35,-4.873,-6.536,-7.459,-1.29,0.06336,-0.7232,-0.1918,-2.421,-0.05676,0.589,2.049,2.556,0.7376,-0.3805
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0054,-34.36,-6.720537526625,-82.12,-24.47,-57.65,-5.131,-6.868,-7.521,-1.127,0.06512,-0.7287,-0.1941,-2.404,-0.05563,0.6136,2.056,2.542,0.728,-0.3899
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0055,-34.87,-7.03882106025073,-82.13,-24.23,-57.9,-5.447,-7.193,-7.582,-0.9619,0.06695,-0.7337,-0.1953,-2.383,-0.05373,0.6398,2.064,2.529,0.7207,-0.3991
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0056,-35.31,-7.36034879489985,-82.1,-23.98,-58.12,-5.722,-7.5,-7.654,-0.7901,0.06744,-0.7393,-0.1973,-2.359,-0.05248,0.6707,2.07,2.518,0.7152,-0.4088
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0057,-35.69,-7.67173355659576,-82.13,-23.83,-58.3,-5.961,-7.808,-7.73,-0.6202,0.07072,-0.7445,-0.1993,-2.335,-0.05161,0.7051,2.075,2.509,0.7114,-0.4185
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0058,-35.93,-8.0050542386133,-82.09,-23.67,-58.42,-6.202,-8.136,-7.821,-0.4628,0.07304,-0.7505,-0.2022,-2.308,-0.05051,0.7494,2.08,2.499,0.7098,-0.4287
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0059,-36.12,-8.32759657925658,-82.13,-23.63,-58.5,-6.447,-8.484,-7.92,-0.283,0.0769,-0.7572,-0.2056,-2.283,-0.0494,0.8007,2.083,2.487,0.7097,-0.4395
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0060,-36.31,-8.65255114139108,-82.13,-23.53,-58.6,-6.826,-8.807,-8.027,-0.1017,0.08391,-0.7633,-0.2093,-2.258,-0.04879,0.8458,2.087,2.475,0.7101,-0.4504
RS3_LS34_to_LS35,LS34_to_LS35_RS3_0061,-35.77,-8.909881152356,-82.4,-24.01,-58.39,-7.024,-9.014,-8.113,0.01003,0.09244,-0.767,-0.2115,-2.241,-0.04794,0.8771,2.089,2.467,0.7157,-0.4575
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0000,-33.56,-8.92822716551389,-82.03,-24.81,-57.22,-7.152,-9.042,-8.573,-0.05852,0.09167,-0.7687,-0.2147,-2.263,-0.04037,0.8784,2.088,2.465,0.7261,-0.4642
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0001,-33.53,-8.93540537019225,-82.25,-25.01,-57.24,-7.152,-9.042,-8.572,-0.05927,0.09187,-0.7684,-0.2145,-2.263,-0.04013,0.8786,2.088,2.466,0.7264,-0.464
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0002,-29.36,-8.71677943525073,-82.12,-26.86,-55.26,-7.153,-8.949,-8.587,-0.1815,0.09216,-0.7686,-0.2163,-2.277,-0.04155,0.877,2.081,2.467,0.732,-0.4636
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0003,-25.46,-8.43136653393494,-82.12,-28.75,-53.37,-7.073,-8.647,-8.613,-0.4065,0.09738,-0.767,-0.2185,-2.308,-0.04372,0.8682,2.073,2.483,0.7501,-0.4609
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0004,-22.51,-8.14100208583553,-82.12,-30.17,-51.95,-6.806,-8.349,-8.632,-0.6275,0.105,-0.765,-0.2203,-2.335,-0.04481,0.8579,2.065,2.496,0.7689,-0.4572
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0005,-20.14,-7.85547531244371,-82.11,-31.3,-50.81,-6.562,-8.067,-8.645,-0.8493,0.111,-0.7625,-0.222,-2.351,-0.04633,0.8481,2.057,2.508,0.7858,-0.4536
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0006,-18.08,-7.55295092136184,-82.13,-32.3,-49.83,-6.315,-7.772,-8.653,-1.058,0.1153,-0.7612,-0.2243,-2.359,-0.04719,0.841,2.049,2.517,0.7995,-0.45
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0007,-16.28,-7.25047331244371,-82.13,-33.17,-48.96,-6.059,-7.467,-8.66,-1.256,0.1176,-0.7609,-0.2279,-2.36,-0.04787,0.8372,2.04,2.534,0.8084,-0.4468
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0008,-14.6,-6.95193640308699,-82.14,-33.98,-48.16,-5.791,-7.159,-8.667,-1.439,0.1201,-0.7609,-0.2323,-2.359,-0.04777,0.8357,2.031,2.562,0.8147,-0.4437
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0009,-13.03,-6.6497657137595,-82.12,-34.73,-47.39,-5.52,-6.87,-8.638,-1.618,0.1218,-0.7621,-0.2384,-2.354,-0.04805,0.8355,2.02,2.596,0.8185,-0.4409
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0010,-11.54,-6.34823955586477,-82.12,-35.45,-46.67,-5.246,-6.578,-8.605,-1.79,0.1226,-0.7655,-0.2468,-2.346,-0.0491,0.8375,2.009,2.631,0.8216,-0.4382
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0011,-10.12,-6.04752093525073,-82.15,-36.16,-45.99,-4.97,-6.281,-8.592,-1.95,0.1235,-0.7695,-0.2559,-2.337,-0.04972,0.8415,1.997,2.668,0.8246,-0.435
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0012,-8.73,-5.75515629343787,-82.13,-36.8,-45.33,-4.686,-5.987,-8.574,-2.098,0.1249,-0.7745,-0.2656,-2.329,-0.04993,0.8481,1.984,2.701,0.8278,-0.4316
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0013,-7.392,-5.46695282998757,-82.13,-37.45,-44.68,-4.421,-5.697,-8.565,-2.238,0.1262,-0.7814,-0.2775,-2.322,-0.05136,0.8566,1.971,2.732,0.8295,-0.4286
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0014,-6.103,-5.16973721156652,-82.11,-38.05,-44.06,-4.188,-5.401,-8.539,-2.366,0.1274,-0.7894,-0.2897,-2.316,-0.05241,0.8681,1.957,2.763,0.8311,-0.4253
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0015,-4.858,-4.88259794694664,-82.11,-38.66,-43.45,-3.93,-5.106,-8.528,-2.485,0.1279,-0.7986,-0.3025,-2.309,-0.05366,0.8811,1.943,2.792,0.8323,-0.4222
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0016,-3.64,-4.58571017063085,-82.12,-39.26,-42.86,-3.677,-4.811,-8.509,-2.6,0.1284,-0.8072,-0.3139,-2.302,-0.05537,0.8957,1.929,2.819,0.8341,-0.419
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0017,-2.451,-4.29756958510453,-82.13,-39.84,-42.29,-3.414,-4.519,-8.496,-2.71,0.1283,-0.8166,-0.3252,-2.296,-0.0578,0.9116,1.915,2.844,0.8363,-0.4158
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0018,-1.235,-4.01126988335015,-82.11,-40.4,-41.71,-3.15,-4.226,-8.452,-2.811,0.1283,-0.8252,-0.3347,-2.291,-0.05967,0.9297,1.901,2.869,0.84,-0.4122
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0019,-0.06563,-3.71869419329167,-82.14,-40.99,-41.15,-2.881,-3.935,-8.426,-2.912,0.1282,-0.8336,-0.3433,-2.285,-0.06244,0.9494,1.885,2.892,0.844,-0.4085
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0020,1.085,-3.4354591143443,-82.13,-41.53,-40.6,-2.616,-3.643,-8.389,-3.005,0.1281,-0.8403,-0.3495,-2.28,-0.06573,0.9703,1.869,2.914,0.8486,-0.4046
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0021,2.139,-3.16644408364254,-82.14,-42.05,-40.09,-2.36,-3.365,-8.352,-3.091,0.1284,-0.8455,-0.3533,-2.275,-0.06848,0.992,1.853,2.934,0.8539,-0.4005
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0022,3.194,-2.89136910411038,-82.13,-42.55,-39.58,-2.103,-3.087,-8.321,-3.175,0.1284,-0.8507,-0.3569,-2.27,-0.07223,1.015,1.835,2.952,0.8583,-0.3967
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0023,4.236,-2.59816814943202,-82.14,-43.06,-39.08,-1.84,-2.801,-8.298,-3.256,0.1281,-0.8559,-0.3601,-2.264,-0.07638,1.04,1.816,2.969,0.8625,-0.3932
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0024,5.282,-2.30847137311623,-82.12,-43.55,-38.57,-1.568,-2.511,-8.272,-3.334,0.1281,-0.8606,-0.3628,-2.256,-0.08068,1.067,1.797,2.985,0.8663,-0.3894
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0025,6.315,-2.02184463700512,-82.12,-44.05,-38.07,-1.299,-2.222,-8.236,-3.408,0.1283,-0.8651,-0.3649,-2.248,-0.08487,1.096,1.777,3,0.8704,-0.3852
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0026,7.297,-1.72785333583553,-82.14,-44.54,-37.6,-1.03,-1.932,-8.146,-3.48,0.1283,-0.8702,-0.3672,-2.241,-0.08971,1.126,1.757,3.015,0.8738,-0.3815
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0027,8.257,-1.43189643744371,-82.15,-45,-37.15,-0.7535,-1.645,-8.121,-3.548,0.1284,-0.875,-0.3691,-2.233,-0.09499,1.158,1.737,3.03,0.8768,-0.3779
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0028,9.092,-1.14293261068933,-82.11,-45.39,-36.72,-0.4787,-1.351,-8.097,-3.611,0.1282,-0.8805,-0.372,-2.226,-0.1013,1.19,1.717,3.043,0.8792,-0.3744
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0029,9.981,-0.849848363247807,-82.13,-45.82,-36.31,-0.2093,-1.058,-8.072,-3.67,0.1287,-0.8856,-0.3741,-2.217,-0.1074,1.224,1.698,3.055,0.8822,-0.3704
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0030,10.87,-0.556428473920322,-82.12,-46.24,-35.88,0.06118,-0.7655,-8.029,-3.726,0.13,-0.8905,-0.3764,-2.208,-0.1142,1.258,1.678,3.067,0.8846,-0.3667
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0031,11.77,-0.262173277429094,-82.12,-46.68,-35.44,0.3277,-0.4704,-7.982,-3.778,0.1312,-0.8958,-0.379,-2.197,-0.1221,1.293,1.658,3.078,0.8868,-0.363
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0032,12.65,0.0339767465840643,-82.13,-47.11,-35.02,0.5995,-0.1791,-7.923,-3.743,0.1324,-0.9007,-0.3812,-2.185,-0.1301,1.327,1.64,3.088,0.8894,-0.359
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0033,13.54,0.334473169793129,-82.12,-47.53,-34.59,0.879,0.1186,-7.883,-3.789,0.1334,-0.9051,-0.383,-2.171,-0.1391,1.362,1.621,3.096,0.8913,-0.3553
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0034,14.43,0.628841747205409,-82.13,-47.96,-34.17,1.156,0.4114,-7.842,-3.834,0.1337,-0.9097,-0.3848,-2.155,-0.1488,1.395,1.603,3.103,0.8924,-0.3518
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0035,15.32,0.925263050421784,-82.11,-48.37,-33.74,1.437,0.7073,-7.794,-3.874,0.1344,-0.913,-0.3857,-2.137,-0.1578,1.429,1.587,3.11,0.8944,-0.348
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0036,16.21,1.22422228697149,-82.16,-48.84,-33.32,1.718,1.001,-7.743,-3.915,0.1343,-0.9169,-0.3875,-2.118,-0.1679,1.461,1.57,3.116,0.8952,-0.3442
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0037,17.1,1.51923213784868,-82.15,-49.27,-32.88,1.994,1.292,-7.695,-3.951,0.1339,-0.9207,-0.3892,-2.098,-0.1777,1.49,1.554,3.122,0.896,-0.3404
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0038,18.02,1.81551529574342,-82.12,-49.68,-32.44,2.272,1.589,-7.639,-3.986,0.132,-0.9239,-0.3903,-2.075,-0.1869,1.52,1.54,3.129,0.8976,-0.3358
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0039,18.87,2.10352399676681,-82.13,-50.1,-32.03,2.547,1.881,-7.587,-4.02,0.1283,-0.9287,-0.3927,-2.052,-0.1968,1.546,1.525,3.135,0.898,-0.3318
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0040,19.65,2.39574197995395,-82.08,-50.4,-31.68,2.826,2.175,-7.535,-4.045,0.1255,-0.9331,-0.3946,-2.027,-0.2056,1.572,1.512,3.142,0.8989,-0.3271
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0041,20.51,2.70472023068494,-82.14,-50.9,-31.24,3.099,2.47,-7.482,-4.074,0.123,-0.9375,-0.3972,-2,-0.2141,1.599,1.5,3.149,0.8995,-0.3224
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0042,21.43,3.00838886664985,-82.13,-51.33,-30.8,3.375,2.762,-7.417,-4.1,0.1202,-0.9425,-0.4009,-1.972,-0.2227,1.626,1.488,3.157,0.9004,-0.3182
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0043,22.34,3.29483641855044,-82.08,-51.76,-30.32,3.652,3.058,-7.346,-4.112,0.1182,-0.9479,-0.4052,-1.943,-0.2303,1.655,1.478,3.165,0.9022,-0.3137
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0044,23.25,3.59314683375512,-82.13,-52.21,-29.92,3.926,3.351,-7.287,-4.13,0.1167,-0.9532,-0.4097,-1.91,-0.2374,1.684,1.469,3.173,0.9051,-0.3091
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0045,24.16,3.89359826211769,-82.12,-52.65,-29.47,4.201,3.643,-7.205,-4.154,0.1157,-0.9594,-0.415,-1.879,-0.2446,1.715,1.462,3.184,0.9094,-0.305
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0046,25.04,4.1823457730826,-82.14,-53.08,-29.06,4.474,3.935,-7.106,-4.173,0.1143,-0.9655,-0.4209,-1.851,-0.2514,1.747,1.455,3.199,0.9163,-0.3007
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0047,25.91,4.48784603185453,-82.14,-53.49,-28.65,4.749,4.23,-7.036,-4.194,0.1129,-0.9721,-0.4272,-1.832,-0.2587,1.779,1.451,3.218,0.9254,-0.297
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0048,26.77,4.78007534983699,-82.14,-53.88,-28.26,5.022,4.522,-6.966,-4.217,0.1108,-0.9792,-0.4348,-1.82,-0.2645,1.81,1.45,3.241,0.9366,-0.2935
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0049,27.59,5.08085894925219,-82.12,-54.28,-27.84,5.297,4.816,-6.872,-4.239,0.1075,-0.9871,-0.4434,-1.817,-0.2688,1.84,1.451,3.267,0.9498,-0.2903
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0050,28.41,5.38505517074342,-82.14,-54.69,-27.45,5.572,5.104,-6.795,-4.272,0.1024,-0.9961,-0.4533,-1.817,-0.2745,1.87,1.455,3.296,0.964,-0.2879
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0051,29.18,5.67812040831652,-82.12,-55.05,-27.07,5.846,5.403,-6.715,-4.292,0.09629,-1.005,-0.4631,-1.817,-0.2795,1.9,1.465,3.327,0.9805,-0.2854
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0052,29.9,5.98280863931067,-82.13,-55.41,-26.72,6.12,5.695,-6.608,-4.313,0.0882,-1.014,-0.4742,-1.817,-0.286,1.928,1.481,3.36,0.9968,-0.2837
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0053,30.51,6.27684515612354,-82.11,-55.69,-26.42,6.395,5.992,-6.533,-4.335,0.08016,-1.025,-0.4885,-1.817,-0.2932,1.954,1.505,3.398,1.016,-0.2817
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0054,31.11,6.58287179428143,-82.14,-55.99,-26.15,6.669,6.283,-6.449,-4.357,0.07207,-1.036,-0.5022,-1.817,-0.2998,1.981,1.533,3.44,1.037,-0.2802
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0055,31.66,6.88479518243933,-82.12,-56.24,-25.88,6.946,6.578,-6.382,-4.376,0.06434,-1.046,-0.5155,-1.817,-0.3056,2.01,1.566,3.492,1.061,-0.2788
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0056,32.16,7.18685642001243,-82.13,-56.49,-25.64,7.222,6.869,-6.285,-4.395,0.05655,-1.059,-0.5297,-1.809,-0.3125,2.04,1.605,3.547,1.085,-0.2777
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0057,32.62,7.48560390319956,-82.13,-56.71,-25.42,7.5,7.168,-6.204,-4.414,0.04724,-1.071,-0.544,-1.793,-0.3194,2.072,1.646,3.607,1.111,-0.2767
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0058,33.04,7.79277953112354,-82.12,-56.9,-25.22,7.783,7.465,-6.107,-4.432,0.03761,-1.083,-0.5576,-1.774,-0.3267,2.095,1.692,3.678,1.142,-0.2756
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0059,33.4,8.09618253185453,-82.09,-57.07,-25.02,8.062,7.763,-6.036,-4.457,0.0281,-1.093,-0.5694,-1.734,-0.3345,1.246,1.738,3.753,1.173,-0.2751
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0001,30.83,8.15151115319956,-82.07,-55.88,-26.19,8.206,7.897,-6.079,-4.451,0.02239,-1.108,-0.5765,-1.722,-0.3368,1.192,1.768,3.882,1.233,-0.2724
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0002,30.82,8.14806019194225,-82.07,-55.88,-26.19,8.206,7.897,-6.08,-4.452,0.02222,-1.108,-0.5768,-1.723,-0.3371,1.192,1.768,3.882,1.233,-0.2726
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0003,27.36,8.08243155012939,-82.13,-54.19,-27.94,8.163,7.864,-6.151,-4.461,0.02375,-1.108,-0.5737,-1.723,-0.3371,1.166,1.764,3.884,1.235,-0.2727
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0004,23.25,7.82039109545102,-82.14,-52.21,-29.93,7.917,7.606,-6.314,-4.482,0.02966,-1.104,-0.5618,-1.74,-0.3352,1.12,1.755,3.9,1.247,-0.2713
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0005,20.28,7.54465462249781,-82.28,-50.75,-31.53,7.664,7.337,-6.481,-4.501,0.03219,-1.098,-0.5505,-1.799,-0.3323,1.079,1.751,3.92,1.263,-0.2694
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0006,17.65,7.26067456694225,-82.14,-49.52,-32.62,7.409,7.066,-6.626,-4.519,0.03441,-1.092,-0.5413,-1.866,-0.3259,1.05,1.75,3.943,1.277,-0.2675
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0007,15.46,6.98386724676681,-82.13,-48.46,-33.67,7.15,6.79,-6.759,-4.537,0.03747,-1.087,-0.5327,-1.934,-0.3198,1.036,1.751,3.969,1.292,-0.2652
