Test unit,S2
Reference,Mazzon (2010)
top_displacement,horizontal_force,drift
[mm],[kN],[%]
-3.03,-1.9,-0.213
-2.98,-1,-0.21
-2.95,-0.6,-0.208
-2.92,0.1,-0.205
-2.88,1.7,-0.203
-2.78,5,-0.196
-2.64,9.5,-0.186
-2.46,14.2,-0.173
-2.26,19.6,-0.159
-2.02,26.1,-0.142
-1.76,33,-0.124
-1.51,39.2,-0.106
-1.35,42.6,-0.095
-1.27,43.8,-0.089
-1.19,46.1,-0.084
-1.06,49.7,-0.075
-0.9,53.7,-0.063
-0.74,57.1,-0.052
-0.61,59.9,-0.043
-0.49,62.9,-0.034
-0.36,65.9,-0.025
-0.22,69.1,-0.016
-0.08,72.6,-0.006
0.05,75.7,0.004
0.19,78.8,0.013
0.32,81.9,0.023
0.47,85,0.033
0.61,88.2,0.043
0.74,91.3,0.052
0.87,94.4,0.061
1,97.7,0.07
1.13,100.8,0.08
1.26,103.9,0.089
1.39,106.8,0.098
1.52,109.8,0.107
1.65,112.9,0.116
1.78,116,0.125
1.91,119.1,0.135
2.04,122.2,0.144
2.18,125.3,0.153
2.32,128.5,0.163
2.45,131.6,0.172
2.58,134.4,0.182
2.71,137.4,0.191
2.83,140.5,0.2
2.96,143.6,0.208
3.08,146.5,0.217
3.2,149.2,0.225
3.33,152,0.234
3.45,154.7,0.243
3.57,157.6,0.252
3.7,160.4,0.261
3.82,163.1,0.269
3.94,165.7,0.278
4.06,168.3,0.286
4.18,171,0.294
4.3,173.8,0.303
4.43,176.6,0.312
4.55,179.2,0.32
4.67,181.6,0.329
4.79,183.9,0.337
4.89,186.3,0.344
5,188.6,0.352
5.1,191,0.359
5.21,193.2,0.367
5.32,195.5,0.375
5.43,197.6,0.383
5.54,199.8,0.39
5.65,201.8,0.398
5.75,203.8,0.405
5.86,205.7,0.412
5.96,207.6,0.42
6.06,209.4,0.427
6.16,210.9,0.434
6.25,212.4,0.44
6.35,214.3,0.447
6.46,216,0.455
6.55,217.5,0.461
6.63,219,0.467
6.71,220.2,0.473
6.79,221.3,0.478
6.88,222.5,0.484
6.96,223.8,0.49
7.05,225.1,0.497
7.14,226.3,0.503
7.22,227.3,0.508
7.29,228.2,0.514
7.37,229.5,0.519
7.45,230.8,0.524
7.52,231.7,0.53
7.59,232.5,0.535
7.66,233.2,0.54
7.74,233.8,0.545
7.81,234.6,0.55
7.87,235.3,0.554
7.93,236,0.558
7.99,236.5,0.562
8.04,237,0.567
8.1,237.5,0.571
8.16,238.4,0.575
8.22,239,0.579
8.27,239.3,0.582
8.31,239.4,0.586
8.36,239.6,0.589
8.41,239.9,0.592
8.45,240.1,0.595
8.5,240.1,0.598
8.53,240.3,0.601
8.57,240.6,0.604
8.62,241,0.607
8.65,241.3,0.609
8.67,241.1,0.611
8.7,240.9,0.612
8.72,241,0.614
8.75,241.1,0.616
8.77,240.9,0.618
8.79,240.8,0.619
8.81,241.2,0.62
8.83,241.4,0.622
8.84,241.2,0.623
8.86,240.8,0.624
8.86,240.1,0.624
8.87,239.4,0.624
8.87,239,0.625
8.88,239.4,0.625
8.9,239.7,0.627
8.91,239.2,0.628
8.91,237.6,0.627
8.9,235.5,0.627
8.9,233.3,0.627
8.9,230.5,0.626
8.88,227.1,0.626
8.86,224,0.624
8.84,221.7,0.623
8.82,220,0.621
8.8,218.5,0.62
8.78,216.9,0.618
8.75,215.1,0.617
8.73,213.6,0.615
8.7,212.1,0.613
8.67,210.7,0.61
8.64,209,0.608
8.62,207.5,0.607
8.58,205.8,0.604
8.54,204.1,0.601
8.5,202.2,0.598
8.45,200.2,0.595
8.4,198.3,0.592
8.36,196.4,0.589
8.31,194.6,0.585
8.26,192.5,0.582
8.21,190.5,0.578
8.16,188.3,0.574
8.1,186.1,0.571
8.04,183.5,0.566
7.99,181.2,0.562
7.93,178.9,0.558
7.87,176.5,0.554
7.81,174.1,0.55
7.75,171.7,0.546
7.67,169.2,0.54
7.6,167,0.535
7.53,164.6,0.53
7.45,162,0.525
7.38,159.2,0.519
7.29,156.3,0.514
7.21,153.4,0.508
7.13,150.5,0.502
7.05,147.7,0.496
6.97,145.1,0.491
6.89,142.5,0.485
6.8,139.7,0.479
6.71,136.5,0.473
6.63,133.5,0.467
6.53,130.4,0.46
6.45,127.3,0.454
6.36,124.4,0.448
6.26,121.3,0.441
6.15,118.2,0.433
6.05,115,0.426
5.95,112,0.419
5.85,109,0.412
5.75,106,0.405
5.65,102.7,0.398
5.54,99.2,0.39
5.43,95.8,0.382
5.32,92.8,0.375
5.22,89.7,0.367
5.11,86.5,0.36
5,83.2,0.352
4.89,79.8,0.344
4.78,76.4,0.337
4.68,73,0.33
4.56,69.7,0.321
4.43,66.4,0.312
4.31,63,0.304
4.19,59.6,0.295
4.06,56.1,0.286
3.94,52.6,0.277
3.82,49.3,0.269
3.69,46,0.26
3.57,42.8,0.251
3.45,39.8,0.243
3.33,36.4,0.235
3.2,32.9,0.225
3.07,29.6,0.216
2.95,26.5,0.208
2.83,23.6,0.199
2.72,20.6,0.192
2.6,17.4,0.183
2.46,14.1,0.173
2.32,11.2,0.163
2.21,8.7,0.155
2.09,5.5,0.147
1.96,2.7,0.138
1.86,1.1,0.131
1.81,0.5,0.127
1.77,-0.2,0.125
1.74,-1.3,0.122
1.68,-3.8,0.118
1.57,-6.8,0.111
1.44,-11.2,0.101
1.25,-16.6,0.088
1.03,-22.7,0.072
0.78,-29.6,0.055
0.52,-36.8,0.037
0.26,-42.8,0.019
0.12,-45.4,0.008
0.05,-46.6,0.003
-0.05,-49.4,-0.003
-0.2,-53.6,-0.014
-0.36,-57.9,-0.025
-0.51,-61.7,-0.036
-0.64,-64.6,-0.045
-0.74,-67.4,-0.052
-0.87,-70.8,-0.061
-1.01,-74.6,-0.071
-1.15,-78.2,-0.081
-1.28,-81.5,-0.09
-1.41,-84.6,-0.099
-1.54,-87.6,-0.108
-1.65,-90.8,-0.116
-1.78,-94.2,-0.125
-1.92,-97.6,-0.135
-2.06,-100.9,-0.145
-2.19,-104,-0.154
-2.32,-107.1,-0.163
-2.44,-110.1,-0.172
-2.56,-113.3,-0.181
-2.69,-116.5,-0.189
-2.81,-119.8,-0.198
-2.94,-123,-0.207
-3.07,-126.2,-0.216
-3.19,-129.1,-0.225
-3.31,-132,-0.233
-3.42,-135,-0.241
-3.55,-138.1,-0.25
-3.67,-141.1,-0.258
-3.78,-144,-0.266
-3.89,-146.6,-0.274
-4,-149.4,-0.282
-4.12,-152.2,-0.29
-4.23,-154.9,-0.298
-4.34,-157.6,-0.306
-4.46,-160.3,-0.314
-4.57,-163,-0.322
-4.68,-165.6,-0.33
-4.79,-168,-0.337
-4.89,-170.2,-0.345
-5,-172.6,-0.352
-5.11,-175.1,-0.36
-5.21,-177.4,-0.367
-5.32,-179.6,-0.374
-5.41,-181.6,-0.381
-5.5,-183.6,-0.387
-5.58,-185.5,-0.393
-5.68,-187.6,-0.4
-5.79,-189.9,-0.407
-5.89,-192,-0.415
-5.98,-193.7,-0.421
-6.07,-195.5,-0.428
-6.16,-197.1,-0.434
-6.25,-198.7,-0.44
-6.33,-200.2,-0.446
-6.41,-201.9,-0.452
-6.5,-203.6,-0.458
-6.59,-205.2,-0.464
-6.67,-206.7,-0.47
-6.75,-207.8,-0.475
-6.82,-208.9,-0.48
-6.89,-210.1,-0.485
-6.95,-211.5,-0.489
-7.02,-212.8,-0.495
-7.11,-214.1,-0.501
-7.19,-214.9,-0.506
-7.25,-215.6,-0.511
-7.32,-216.6,-0.515
-7.38,-217.5,-0.52
-7.44,-218.4,-0.524
-7.5,-219.2,-0.528
-7.55,-219.9,-0.532
-7.61,-220.6,-0.536
-7.66,-221.3,-0.54
-7.72,-222,-0.543
-7.77,-222.4,-0.547
-7.81,-222.8,-0.55
-7.85,-223.3,-0.553
-7.89,-223.9,-0.556
-7.92,-224.6,-0.558
-7.97,-224.9,-0.561
-8.01,-225,-0.564
-8.05,-225.2,-0.567
-8.08,-225.6,-0.569
-8.12,-226.1,-0.572
-8.15,-226.3,-0.574
-8.18,-226.2,-0.576
-8.2,-226.2,-0.577
-8.22,-226.3,-0.579
-8.24,-226.5,-0.58
-8.26,-226.6,-0.582
-8.28,-226.4,-0.583
-8.29,-225.9,-0.584
-8.3,-225.5,-0.584
-8.3,-225.3,-0.585
-8.3,-225.3,-0.585
-8.3,-225.2,-0.585
-8.32,-225.2,-0.586
-8.33,-224.8,-0.587
-8.34,-224.3,-0.587
-8.34,-223.6,-0.588
-8.34,-222.2,-0.588
-8.34,-219.9,-0.588
-8.34,-217.5,-0.588
-8.34,-214.8,-0.588
-8.34,-211.3,-0.588
-8.34,-207,-0.587
-8.31,-202,-0.585
-8.25,-198,-0.581
-8.21,-196.6,-0.578
-8.2,-196.4,-0.578
-8.19,-196.1,-0.577
-8.15,-194.4,-0.574
-8.12,-191.9,-0.572
-8.09,-189.6,-0.57
-8.06,-188,-0.568
-8.04,-186.3,-0.566
-8.01,-184.4,-0.564
-7.97,-182.3,-0.561
-7.92,-180,-0.558
-7.88,-177.7,-0.555
-7.83,-175.3,-0.551
-7.78,-172.8,-0.548
-7.73,-170.2,-0.544
-7.68,-167.9,-0.541
-7.63,-165.7,-0.537
-7.58,-163,-0.534
-7.52,-159.9,-0.529
-7.45,-157.1,-0.525
-7.39,-154.5,-0.52
-7.33,-151.7,-0.516
-7.28,-148.8,-0.513
-7.22,-145.8,-0.508
-7.15,-142.6,-0.503
-7.08,-139.6,-0.499
-7.01,-136.6,-0.494
-6.94,-133.7,-0.489
-6.87,-130.8,-0.484
-6.79,-127.7,-0.479
-6.72,-124.5,-0.473
-6.64,-121.3,-0.467
-6.55,-118,-0.462
-6.47,-114.7,-0.456
-6.39,-111.4,-0.45
-6.3,-108,-0.443
-6.19,-104.6,-0.436
-6.11,-101.3,-0.43
-6.03,-98.2,-0.425
-5.95,-94.7,-0.419
-5.86,-91.1,-0.413
-5.77,-87.6,-0.406
-5.67,-84.3,-0.4
-5.58,-81,-0.393
-5.48,-77.5,-0.386
-5.37,-74,-0.378
-5.27,-70.5,-0.371
-5.16,-67.1,-0.364
-5.06,-63.6,-0.356
-4.95,-60.1,-0.349
-4.85,-56.6,-0.341
-4.74,-53.1,-0.334
-4.63,-49.6,-0.326
-4.51,-46.1,-0.317
-4.4,-42.5,-0.31
-4.29,-39,-0.302
-4.19,-35.6,-0.295
-4.08,-32.1,-0.288
-3.97,-28.5,-0.279
-3.84,-24.8,-0.271
-3.72,-21.3,-0.262
-3.6,-17.8,-0.254
-3.48,-14.2,-0.245
-3.36,-10.6,-0.236
-3.24,-7.2,-0.228
-3.13,-4.1,-0.221
-3.04,-1.8,-0.214
-2.99,-1,-0.211
-2.96,-0.5,-0.209
-2.92,0.1,-0.206
-2.88,1.7,-0.203
-2.79,5.1,-0.197
-2.65,9.5,-0.186
-2.47,14.2,-0.174
-2.27,19.5,-0.16
-2.03,25.8,-0.143
-1.76,32.6,-0.124
-1.51,38.3,-0.107
-1.36,41,-0.096
-1.29,42.2,-0.091
-1.21,44.6,-0.085
-1.07,48.3,-0.075
-0.91,52.2,-0.064
-0.75,55.5,-0.053
-0.63,58.1,-0.044
-0.51,60.6,-0.036
-0.37,63.8,-0.026
-0.22,67.2,-0.016
-0.09,70.5,-0.006
0.04,73.3,0.003
0.17,76.2,0.012
0.3,79.4,0.021
0.44,82.8,0.031
0.6,86.5,0.042
0.76,90.1,0.054
0.92,93.4,0.064
1.06,96.5,0.075
1.2,99.8,0.085
1.35,103.3,0.095
1.5,106.8,0.106
1.65,110.1,0.116
1.79,113.3,0.126
1.95,116.6,0.137
2.1,119.9,0.148
2.23,123.3,0.157
2.37,126.5,0.167
2.51,129.8,0.177
2.66,133.2,0.187
2.81,136.6,0.198
2.96,140,0.208
3.1,143.2,0.219
3.25,146.4,0.229
3.38,149.4,0.238
3.52,152.3,0.248
3.66,155.4,0.258
3.8,158.7,0.268
3.95,161.7,0.278
4.08,164.4,0.287
4.21,167,0.296
4.35,170.1,0.306
4.49,173.3,0.316
4.63,176.3,0.326
4.76,179.1,0.335
4.88,181.6,0.344
5.01,184.1,0.353
5.14,186.7,0.362
5.27,189.4,0.371
5.4,192.1,0.38
5.53,194.3,0.389
5.65,196.5,0.398
5.77,198.7,0.406
5.89,201,0.415
6.02,203.3,0.424
6.14,205.5,0.432
6.26,207.5,0.44
6.37,209.4,0.449
6.49,211.2,0.457
6.6,213.1,0.465
6.71,214.9,0.473
6.82,216.5,0.48
6.93,218,0.488
7.03,219.4,0.495
7.14,220.8,0.503
7.24,222.5,0.51
7.35,224.1,0.517
7.46,225.4,0.525
7.55,226.4,0.532
7.64,227.1,0.538
7.72,228.1,0.544
7.81,229.7,0.55
7.92,231.1,0.558
8.02,232,0.564
8.12,232.7,0.572
8.2,233.1,0.577
8.27,233.6,0.582
8.34,234.4,0.588
8.42,235.4,0.593
8.51,236.3,0.599
8.59,236.9,0.605
8.66,237.1,0.61
8.72,237.5,0.614
8.8,238.2,0.619
8.87,238.8,0.625
8.94,239.3,0.63
9.01,239.2,0.634
9.06,239.2,0.638
9.12,239.6,0.642
9.18,240.3,0.646
9.25,240.7,0.651
9.31,240.8,0.656
9.36,240.8,0.659
9.4,240.7,0.662
9.44,240.6,0.665
9.48,240.8,0.668
9.52,241,0.671
9.57,241,0.674
9.61,241.1,0.677
9.65,241.2,0.679
9.68,241.3,0.682
9.71,241.3,0.684
9.74,241.1,0.686
9.76,240.8,0.688
9.79,240.7,0.689
9.81,240.5,0.691
9.83,240.4,0.692
9.85,240.1,0.694
9.87,239.9,0.695
9.87,240.2,0.695
9.89,240.3,0.696
9.89,239.6,0.697
9.89,238.7,0.696
9.89,238,0.697
9.89,237.4,0.697
9.89,237,0.697
9.89,236.6,0.697
9.9,235.2,0.697
9.9,233.2,0.697
9.9,230.4,0.697
9.89,226.5,0.697
9.86,222.5,0.695
9.83,219.4,0.692
9.81,217.5,0.691
9.79,216.1,0.69
9.76,214.9,0.688
9.73,213.8,0.686
9.7,212.5,0.683
9.66,210.5,0.681
9.62,208.7,0.678
9.59,207.4,0.675
9.56,205.9,0.673
9.52,204.1,0.67
9.47,202.1,0.667
9.43,200.2,0.664
9.38,198.4,0.661
9.33,196.4,0.657
9.28,194,0.653
9.22,191.7,0.649
9.16,189.8,0.645
9.12,188,0.642
9.06,185.8,0.638
8.99,183.4,0.633
8.91,180.9,0.628
8.84,178.6,0.623
8.77,176.5,0.618
8.7,174.2,0.612
8.62,171.7,0.607
8.55,169.3,0.602
8.47,166.8,0.596
8.4,164.3,0.591
8.31,161.5,0.585
8.23,158.7,0.579
8.14,156.1,0.574
8.05,153.2,0.567
7.96,150.3,0.561
7.88,147.3,0.555
7.8,144.5,0.549
7.71,141.7,0.543
7.6,138.5,0.535
7.5,135.6,0.528
7.4,133,0.521
7.3,130,0.514
7.2,126.8,0.507
7.08,123.3,0.499
6.97,120.2,0.491
6.87,117.2,0.484
6.77,114.2,0.477
6.66,110.7,0.469
6.54,107.3,0.461
6.43,103.9,0.453
6.31,100.5,0.445
6.2,97.2,0.437
6.09,93.7,0.429
5.98,90.3,0.421
5.86,86.8,0.413
5.73,83.1,0.404
5.6,79.2,0.394
5.47,75.6,0.385
5.34,72.2,0.376
5.22,68.7,0.367
5.09,65,0.358
4.96,61.2,0.349
4.82,57.6,0.34
4.69,54,0.331
4.56,50.6,0.321
4.43,47.1,0.312
4.3,43.6,0.303
4.17,40,0.294
4.03,36.3,0.284
3.91,32.7,0.275
3.77,29.3,0.266
3.62,25.7,0.255
3.47,22.3,0.244
3.34,19.1,0.235
3.2,15.8,0.225
3.06,12.6,0.215
2.93,9.6,0.206
2.81,6.5,0.198
2.66,3.3,0.187
2.54,1.3,0.179
2.48,0.5,0.175
2.44,-0.1,0.172
2.4,-1.1,0.169
2.34,-3.1,0.165
2.24,-6.4,0.158
2.12,-10.2,0.149
1.95,-15.4,0.137
1.72,-21.3,0.121
1.47,-27.8,0.103
1.19,-34.8,0.084
0.9,-42,0.063
0.63,-48.1,0.045
0.46,-51.3,0.033
0.37,-52.7,0.026
0.28,-55.2,0.02
0.15,-59.2,0.01
-0.03,-63.8,-0.002
-0.2,-67.9,-0.014
-0.35,-71.1,-0.025
-0.49,-74.2,-0.034
-0.62,-77.5,-0.044
-0.77,-81.2,-0.055
-0.91,-84.9,-0.064
-1.06,-88.5,-0.075
-1.22,-92,-0.086
-1.37,-95.2,-0.097
-1.51,-98.4,-0.107
-1.66,-101.8,-0.117
-1.81,-105.3,-0.127
-1.95,-108.8,-0.138
-2.11,-112.3,-0.148
-2.26,-115.6,-0.159
-2.4,-118.8,-0.169
-2.53,-122,-0.178
-2.66,-125.2,-0.188
-2.8,-128.6,-0.197
-2.95,-132.1,-0.207
-3.09,-135.5,-0.217
-3.22,-138.6,-0.227
-3.34,-141.6,-0.235
-3.48,-144.6,-0.245
-3.62,-147.6,-0.255
-3.76,-150.6,-0.265
-3.9,-153.7,-0.275
-4.04,-156.6,-0.284
-4.17,-159.6,-0.294
-4.3,-162.5,-0.303
-4.43,-165.2,-0.312
-4.55,-168,-0.321
-4.68,-170.6,-0.329
-4.8,-173.2,-0.338
-4.92,-175.8,-0.347
-5.05,-178.3,-0.355
-5.17,-180.6,-0.364
-5.29,-182.9,-0.372
-5.4,-185.2,-0.38
-5.51,-187.4,-0.388
-5.64,-189.7,-0.397
-5.76,-191.8,-0.406
-5.88,-194,-0.414
-6,-196,-0.423
-6.12,-197.9,-0.431
-6.22,-199.5,-0.438
-6.32,-201.1,-0.445
-6.43,-203,-0.453
-6.54,-205,-0.461
-6.65,-206.8,-0.469
-6.75,-208.1,-0.476
-6.84,-209.3,-0.482
-6.94,-210.7,-0.489
-7.04,-212.3,-0.496
-7.14,-213.7,-0.503
-7.22,-214.9,-0.509
-7.32,-216,-0.515
-7.41,-217,-0.522
-7.51,-218,-0.529
-7.6,-218.9,-0.535
-7.68,-219.9,-0.541
-7.77,-220.7,-0.547
-7.84,-221.5,-0.552
-7.92,-222.4,-0.558
-8,-223.2,-0.563
-8.07,-224,-0.568
-8.14,-224.7,-0.574
-8.22,-225.3,-0.579
-8.29,-225.7,-0.584
-8.35,-225.9,-0.588
-8.41,-226.2,-0.592
-8.46,-226.7,-0.596
-8.51,-227.3,-0.599
-8.58,-227.8,-0.604
-8.64,-228,-0.608
-8.69,-228.2,-0.612
-8.75,-228.6,-0.616
-8.8,-229.1,-0.62
-8.85,-229.3,-0.623
-8.89,-229.2,-0.626
-8.92,-229.5,-0.628
-8.97,-230.1,-0.632
-9.01,-230.3,-0.635
-9.05,-230.2,-0.637
-9.07,-229.8,-0.639
-9.1,-229.9,-0.641
-9.13,-230.4,-0.643
-9.16,-230.6,-0.645
-9.17,-229.8,-0.646
-9.19,-228.5,-0.647
-9.21,-227.8,-0.649
-9.23,-227.9,-0.65
-9.25,-228.2,-0.652
-9.27,-228.1,-0.653
-9.29,-227.8,-0.654
-9.29,-227.1,-0.654
-9.29,-226.6,-0.654
-9.3,-226.2,-0.655
-9.3,-225.8,-0.655
-9.3,-225.3,-0.655
-9.3,-224.5,-0.655
-9.3,-222.7,-0.655
-9.3,-220,-0.655
-9.3,-216.8,-0.655
-9.29,-213,-0.654
-9.28,-208.5,-0.654
-9.24,-203.5,-0.65
-9.18,-200.2,-0.647
-9.16,-199.7,-0.645
-9.16,-200.1,-0.645
-9.16,-200,-0.645
-9.13,-197.7,-0.643
-9.08,-194.8,-0.64
-9.04,-192.3,-0.637
-9,-190.7,-0.634
-8.97,-189.3,-0.632
-8.94,-187.4,-0.629
-8.89,-185,-0.626
-8.85,-182.5,-0.623
-8.8,-180.3,-0.62
-8.75,-178.2,-0.616
-8.69,-175.8,-0.612
-8.63,-173,-0.608
-8.58,-170.3,-0.604
-8.52,-167.6,-0.6
-8.47,-165.2,-0.596
-8.41,-162.6,-0.592
-8.35,-159.7,-0.588
-8.28,-156.6,-0.583
-8.21,-153.8,-0.578
-8.14,-151,-0.573
-8.07,-147.9,-0.568
-7.99,-144.7,-0.562
-7.91,-141.6,-0.557
-7.83,-138.8,-0.552
-7.76,-135.6,-0.546
-7.67,-132.2,-0.54
-7.58,-128.8,-0.534
-7.48,-125.6,-0.527
-7.4,-122.5,-0.521
-7.33,-119.2,-0.516
-7.24,-115.9,-0.51
-7.15,-112.3,-0.503
-7.05,-108.7,-0.497
-6.95,-105.3,-0.49
-6.86,-102.2,-0.483
-6.76,-98.8,-0.476
-6.66,-95.1,-0.469
-6.55,-91.4,-0.461
-6.44,-88,-0.454
-6.34,-84.6,-0.446
-6.23,-81,-0.439
-6.12,-77.4,-0.431
-6.01,-73.8,-0.423
-5.89,-70.3,-0.414
-5.77,-66.8,-0.406
-5.66,-63.2,-0.399
-5.56,-59.7,-0.391
-5.44,-56,-0.383
-5.32,-52.4,-0.375
-5.2,-48.9,-0.366
-5.08,-45.4,-0.358
-4.95,-41.7,-0.349
-4.82,-37.9,-0.339
-4.69,-34.2,-0.33
-4.56,-30.6,-0.321
-4.43,-27.1,-0.312
-4.31,-23.6,-0.303
-4.18,-20,-0.294
-4.05,-16.1,-0.285
-3.91,-12.4,-0.275
-3.77,-8.9,-0.265
-3.64,-5.7,-0.257
-3.54,-2.8,-0.249
-3.46,-1.3,-0.243
-3.42,-0.8,-0.241
-3.38,-0.2,-0.238
-3.34,0.8,-0.235
-3.27,3.4,-0.23
-3.13,7.4,-0.221
-2.95,12,-0.208
-2.76,16.9,-0.195
-2.53,22.7,-0.178
-2.27,29.1,-0.16
-1.99,35.8,-0.14
-1.73,41.3,-0.122
-1.57,43.9,-0.111
-1.48,45.3,-0.104
-1.36,48,-0.096
-1.21,51.8,-0.085
-1.04,55.7,-0.073
-0.88,59.2,-0.062
-0.73,62.2,-0.052
-0.6,65.1,-0.042
-0.46,68.1,-0.032
-0.31,71.5,-0.022
-0.15,74.9,-0.011
0.01,78.1,0
0.16,81.3,0.011
0.3,84.4,0.021
0.45,87.5,0.032
0.6,90.9,0.042
0.75,94.1,0.053
0.9,97.1,0.063
1.06,100.2,0.074
1.2,103.4,0.085
1.35,106.5,0.095
1.49,109.7,0.105
1.64,112.8,0.116
1.78,115.8,0.126
1.93,118.9,0.136
2.08,122.1,0.146
2.22,125.2,0.157
2.37,128.2,0.167
2.51,131.3,0.177
2.66,134.3,0.187
2.8,137.5,0.197
2.95,140.4,0.208
3.1,143.3,0.218
3.23,145.9,0.228
3.38,148.7,0.238
3.53,151.6,0.249
3.68,154.8,0.259
3.81,157.6,0.269
3.95,160.3,0.278
4.08,162.6,0.288
4.21,165,0.296
4.34,167.7,0.306
4.48,170.6,0.316
4.62,173.2,0.325
4.75,175.7,0.335
4.88,178.1,0.344
5.01,180.4,0.353
5.14,182.9,0.362
5.28,185.2,0.372
5.41,187.4,0.381
5.53,189.5,0.389
5.66,191.6,0.399
5.79,193.8,0.408
5.91,195.9,0.416
6.03,197.9,0.425
6.15,199.6,0.433
6.26,201.2,0.441
6.38,203,0.449
6.5,204.8,0.458
6.62,206.4,0.466
6.73,208,0.474
6.84,209.4,0.482
6.94,210.9,0.489
7.05,212.8,0.497
7.17,214.4,0.505
7.28,215.6,0.512
7.38,216.7,0.52
7.48,217.6,0.527
7.58,218.7,0.534
7.68,220,0.541
7.77,221.3,0.547
7.87,222.5,0.554
7.96,223.2,0.56
8.04,223.9,0.566
8.13,224.7,0.572
8.22,225.5,0.579
8.31,226.2,0.585
8.39,226.9,0.591
8.48,227.3,0.597
8.55,227.9,0.602
8.63,228.7,0.608
8.71,229.4,0.613
8.78,229.8,0.618
8.85,230.1,0.623
8.93,230.5,0.629
9,230.9,0.634
9.07,231.2,0.638
9.12,231.1,0.642
9.17,231.2,0.646
9.22,231.9,0.649
9.28,232.5,0.654
9.34,232.5,0.658
9.4,232.3,0.662
9.44,232,0.665
9.49,232.1,0.668
9.53,232.3,0.671
9.57,232.8,0.674
9.62,233.3,0.678
9.66,233.2,0.681
9.7,232.9,0.683
9.73,232.3,0.685
9.77,232.2,0.688
9.8,232.3,0.69
9.82,232.1,0.692
9.84,231.7,0.693
9.86,231.9,0.694
9.88,232,0.695
9.89,231.8,0.697
9.91,231.6,0.698
9.93,231.6,0.699
9.94,231.1,0.7
9.95,230.3,0.7
9.95,229.7,0.701
9.95,229.4,0.701
9.96,229.3,0.701
9.96,229.4,0.702
9.97,229.1,0.702
9.98,227.6,0.703
9.98,224.5,0.703
9.98,220.9,0.703
9.96,217,0.701
9.92,213.4,0.699
9.9,210.8,0.697
9.87,209.1,0.695
9.84,207.7,0.693
9.82,206.6,0.691
9.8,205.9,0.69
9.78,204.9,0.689
9.74,202.8,0.686
9.7,200.7,0.683
9.66,199.3,0.68
9.62,198,0.678
9.59,196.6,0.675
9.55,194.7,0.672
9.51,192.5,0.669
9.45,190.4,0.666
9.4,188.8,0.662
9.35,187.2,0.658
9.3,185.3,0.655
9.23,182.6,0.65
9.16,179.8,0.645
9.1,177.8,0.641
9.05,176.2,0.637
8.99,174.2,0.633
8.92,171.5,0.628
8.84,168.7,0.623
8.77,166.3,0.618
8.7,163.8,0.613
8.62,161.3,0.607
8.55,158.7,0.602
8.47,155.9,0.597
8.4,152.9,0.591
8.31,150.1,0.585
8.22,147.6,0.579
8.13,144.9,0.573
8.04,141.9,0.566
7.94,138.6,0.559
7.85,135.7,0.553
7.76,133.1,0.546
7.67,130.2,0.54
7.57,127,0.533
7.47,123.8,0.526
7.37,120.5,0.519
7.27,117.2,0.512
7.16,114,0.504
7.06,111,0.497
6.95,107.7,0.49
6.85,104.3,0.482
6.75,101.1,0.475
6.63,98,0.467
6.51,94.8,0.459
6.39,91.3,0.45
6.27,87.7,0.442
6.14,84.1,0.433
6.03,80.8,0.425
5.91,77.6,0.416
5.8,74.1,0.408
5.67,70.5,0.399
5.54,66.9,0.39
5.42,63.5,0.381
5.29,60.1,0.373
5.16,56.7,0.364
5.03,53.2,0.354
4.9,49.6,0.345
4.78,46.2,0.336
4.64,42.9,0.327
4.51,39.7,0.318
4.38,36.3,0.308
4.23,32.7,0.298
4.09,29.3,0.288
3.96,26.1,0.279
3.83,23.1,0.27
3.69,19.7,0.26
3.54,16.4,0.25
3.41,13.3,0.24
3.28,10.4,0.231
3.15,7.6,0.222
3.01,4.3,0.212
2.88,1.9,0.203
2.8,0.7,0.197
2.76,0.2,0.194
2.73,-0.6,0.192
2.68,-1.9,0.189
2.58,-4.9,0.182
2.47,-7.7,0.174
2.31,-12.5,0.163
2.1,-17.9,0.148
1.86,-23.9,0.131
1.6,-30.5,0.113
1.32,-37.4,0.093
1.04,-43.9,0.074
0.84,-47.8,0.059
0.73,-49.1,0.052
0.65,-51.1,0.046
0.51,-54.9,0.036
0.33,-59.2,0.023
0.16,-63,0.011
0.03,-66.1,0.002
-0.11,-69.1,-0.007
-0.25,-72.3,-0.017
-0.4,-75.7,-0.028
-0.56,-79.2,-0.04
-0.72,-82.5,-0.05
-0.86,-85.8,-0.061
-1.01,-89.1,-0.071
-1.16,-92.4,-0.082
-1.31,-95.6,-0.092
-1.46,-98.7,-0.103
-1.6,-101.8,-0.113
-1.75,-104.9,-0.123
-1.89,-108,-0.133
-2.04,-111.4,-0.143
-2.18,-114.7,-0.154
-2.32,-117.7,-0.163
-2.44,-120.5,-0.172
-2.57,-123.2,-0.181
-2.72,-126.3,-0.191
-2.87,-129.7,-0.202
-3.03,-132.9,-0.213
-3.17,-135.6,-0.223
-3.3,-138.3,-0.233
-3.44,-141.1,-0.242
-3.57,-144,-0.252
-3.71,-146.7,-0.262
-3.84,-149.4,-0.271
-3.97,-152,-0.28
-4.1,-154.7,-0.289
-4.23,-157.5,-0.298
-4.37,-160.2,-0.307
-4.5,-162.7,-0.317
