Test unit;C_1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.0220065000000000;51.481;1.76052
0.0220190000000000;51.4809;1.76152
0.0220315000000000;51.4809;1.76252
0.0220440000000000;51.4809;1.76352
0.0220565000000000;51.4808;1.76452
0.0220690000000000;51.4808;1.76552
0.0220815000000000;51.4808;1.76652
0.0220940000000000;51.4807;1.76752
0.0221065000000000;51.4807;1.76852
0.0221190000000000;51.4807;1.76952
0.0221315000000000;51.4807;1.77052
0.0221440000000000;51.4806;1.77152
0.0221565000000000;51.4806;1.77252
0.0221690000000000;51.4806;1.77352
0.0221815000000000;51.4805;1.77452
0.0221940000000000;51.4805;1.77552
0.0222065000000000;51.4805;1.77652
0.0222190000000000;51.4804;1.77752
0.0222315000000000;51.4804;1.77852
0.0222440000000000;51.4804;1.77952
0.0222565000000000;51.4803;1.78052
0.0222690000000000;51.4803;1.78152
0.0222815000000000;51.4803;1.78252
0.0222940000000000;51.4802;1.78352
0.0223065000000000;51.4802;1.78452
0.0223190000000000;51.4802;1.78552
0.0223315000000000;51.4801;1.78652
0.0223440000000000;51.4801;1.78752
0.0223565000000000;51.4801;1.78852
0.0223690000000000;51.48;1.78952
0.0223815000000000;51.48;1.79052
0.0223940000000000;51.48;1.79152
0.0224065000000000;51.4799;1.79252
0.0224190000000000;51.4799;1.79352
0.0224315000000000;51.4799;1.79452
0.0224440000000000;51.4798;1.79552
0.0224565000000000;51.4798;1.79652
0.0224690000000000;51.4798;1.79752
0.0224815000000000;51.4798;1.79852
0.0224940000000000;51.4797;1.79952
0.0225065000000000;51.4797;1.80052
0.0225190000000000;51.4797;1.80152
0.0225315000000000;51.4796;1.80252
0.0225440000000000;51.4796;1.80352
0.0225565000000000;51.4796;1.80452
0.0225690000000000;51.4795;1.80552
0.0225815000000000;51.4795;1.80652
0.0225940000000000;51.4795;1.80752
0.0226065000000000;51.4794;1.80852
0.0226190000000000;51.4794;1.80952
0.0226315000000000;51.4794;1.81052
0.0226440000000000;51.4793;1.81152
0.0226565000000000;51.4793;1.81252
0.0226690000000000;51.4793;1.81352
0.0226815000000000;51.4792;1.81452
0.0226940000000000;51.4792;1.81552
0.0227065000000000;51.4792;1.81652
0.0227190000000000;51.4791;1.81752
0.0227315000000000;51.4791;1.81852
0.0227440000000000;51.4791;1.81952
0.0227565000000000;51.479;1.82052
0.0227690000000000;51.479;1.82152
0.0227815000000000;51.479;1.82252
0.0227940000000000;51.479;1.82352
0.0228065000000000;51.4789;1.82452
0.0228190000000000;51.4789;1.82552
0.0228315000000000;51.4789;1.82652
0.0228440000000000;51.4788;1.82752
0.0228565000000000;51.4788;1.82852
0.0228690000000000;51.4788;1.82952
0.0228815000000000;51.4787;1.83052
0.0228940000000000;51.4787;1.83152
0.0229065000000000;51.4787;1.83252
0.0229190000000000;51.4786;1.83352
0.0229315000000000;51.4786;1.83452
0.0229440000000000;51.4786;1.83552
0.0229565000000000;51.4785;1.83652
0.0229690000000000;51.4785;1.83752
0.0229815000000000;51.4785;1.83852
0.0229940000000000;51.4784;1.83952
0.0230065000000000;51.4784;1.84052
0.0230190000000000;51.4784;1.84152
0.0230315000000000;51.4783;1.84252
0.0230440000000000;51.4783;1.84352
0.0230565000000000;51.4783;1.84452
0.0230690000000000;51.4782;1.84552
0.0230815000000000;51.4782;1.84652
0.0230940000000000;51.4782;1.84752
0.0231065000000000;51.4782;1.84852
0.0231190000000000;51.4781;1.84952
0.0231315000000000;51.4781;1.85052
0.0231440000000000;51.4781;1.85152
0.0231565000000000;51.478;1.85252
0.0231690000000000;51.478;1.85352
0.0231815000000000;51.478;1.85452
0.0231940000000000;51.4779;1.85552
0.0232065000000000;51.4779;1.85652
0.0232190000000000;51.4779;1.85752
0.0232315000000000;51.4778;1.85852
0.0232440000000000;51.4778;1.85952
0.0232565000000000;51.4778;1.86052
0.0232690000000000;51.4777;1.86152
0.0232815000000000;51.4777;1.86252
0.0232940000000000;51.4777;1.86352
0.0233065000000000;51.4776;1.86452
0.0233190000000000;51.4776;1.86552
0.0233315000000000;51.4776;1.86652
0.0233440000000000;51.4775;1.86752
0.0233565000000000;51.4775;1.86852
0.0233690000000000;51.4775;1.86952
0.0233815000000000;51.4774;1.87052
0.0233940000000000;51.4774;1.87152
0.0234065000000000;51.4774;1.87252
0.0234190000000000;51.4773;1.87352
0.0234315000000000;51.4773;1.87452
0.0234440000000000;51.4773;1.87552
0.0234565000000000;51.4773;1.87652
0.0234690000000000;51.4772;1.87752
0.0234815000000000;51.4772;1.87852
0.0234940000000000;51.4772;1.87952
0.0235065000000000;51.4771;1.88052
0.0235190000000000;51.4771;1.88152
0.0235315000000000;51.4771;1.88252
0.0235440000000000;51.477;1.88352
0.0235565000000000;51.477;1.88452
0.0235690000000000;51.477;1.88552
0.0235815000000000;51.4769;1.88652
0.0235940000000000;51.4769;1.88752
0.0236065000000000;51.4769;1.88852
0.0236190000000000;51.4768;1.88952
0.0236315000000000;51.4768;1.89052
0.0236440000000000;51.4768;1.89152
0.0236565000000000;51.4767;1.89252
0.0236690000000000;51.4767;1.89352
0.0236815000000000;51.4767;1.89452
0.0236940000000000;51.4766;1.89552
0.0237065000000000;51.4766;1.89652
0.0237190000000000;51.4766;1.89752
0.0237315000000000;51.4765;1.89852
0.0237440000000000;51.4765;1.89952
0.0237565000000000;51.4765;1.90052
0.0237690000000000;51.4765;1.90152
0.0237815000000000;51.4764;1.90252
0.0237940000000000;51.4764;1.90352
0.0238065000000000;51.4764;1.90452
0.0238190000000000;51.4763;1.90552
0.0238315000000000;51.4763;1.90652
0.0238440000000000;51.4763;1.90752
0.0238565000000000;51.4762;1.90852
0.0238690000000000;51.4762;1.90952
0.0238815000000000;51.4762;1.91052
0.0238940000000000;51.4761;1.91152
0.0239065000000000;51.4761;1.91252
0.0239190000000000;51.4761;1.91352
0.0239315000000000;51.476;1.91452
0.0239440000000000;51.476;1.91552
0.0239565000000000;51.476;1.91652
0.0239690000000000;51.4759;1.91752
0.0239815000000000;51.4759;1.91852
0.0239940000000000;51.4759;1.91952
0.0240065000000000;51.4758;1.92052
0.0240190000000000;51.4758;1.92152
0.0240315000000000;51.4758;1.92252
0.0240440000000000;51.4757;1.92352
0.0240565000000000;51.4757;1.92452
0.0240690000000000;51.4725;1.92552
0.0240815000000000;51.457;1.92652
0.0240940000000000;51.4415;1.92752
0.0241065000000000;51.426;1.92852
0.0241190000000000;51.4105;1.92952
0.0241315000000000;51.3951;1.93052
0.0241440000000000;51.3796;1.93152
0.0241565000000000;51.3641;1.93252
0.0241690000000000;51.3486;1.93352
0.0241815000000000;51.3331;1.93452
0.0241940000000000;51.3177;1.93552
0.0242065000000000;51.3022;1.93652
0.0242190000000000;51.2867;1.93752
0.0242315000000000;51.2712;1.93852
0.0242440000000000;51.2557;1.93952
0.0242565000000000;51.2402;1.94052
0.0242690000000000;51.2248;1.94152
0.0242815000000000;51.2093;1.94252
0.0242940000000000;51.1938;1.94352
0.0243065000000000;51.1783;1.94452
0.0243190000000000;51.1628;1.94552
0.0243315000000000;51.1474;1.94652
0.0243440000000000;51.1319;1.94752
0.0243565000000000;51.1164;1.94852
0.0243690000000000;51.1009;1.94952
0.0243815000000000;51.0854;1.95052
0.0243940000000000;51.07;1.95152
0.0244065000000000;51.0545;1.95252
0.0244190000000000;51.039;1.95352
0.0244315000000000;51.0235;1.95452
0.0244440000000000;51.008;1.95552
0.0244565000000000;50.9926;1.95652
0.0244690000000000;50.9771;1.95752
0.0244815000000000;50.9618;1.95852
0.0244940000000000;50.9618;1.95952
0.0245065000000000;50.9617;1.96052
0.0245190000000000;50.9617;1.96152
0.0245315000000000;50.9617;1.96252
0.0245440000000000;50.9616;1.96352
0.0245565000000000;50.9616;1.96452
0.0245690000000000;50.9616;1.96552
0.0245815000000000;50.9615;1.96652
0.0245940000000000;50.9615;1.96752
0.0246065000000000;50.9615;1.96852
0.0246190000000000;50.9615;1.96952
0.0246315000000000;50.9614;1.97052
0.0246440000000000;50.9614;1.97152
0.0246565000000000;50.9614;1.97252
0.0246690000000000;50.9613;1.97352
0.0246815000000000;50.9613;1.97452
0.0246940000000000;50.9613;1.97552
0.0247065000000000;50.9612;1.97652
0.0247190000000000;50.9612;1.97752
0.0247315000000000;50.9612;1.97852
0.0247440000000000;50.9611;1.97952
0.0247565000000000;50.9611;1.98052
0.0247690000000000;50.9611;1.98152
0.0247815000000000;50.961;1.98252
0.0247940000000000;50.961;1.98352
0.0248065000000000;50.961;1.98452
0.0248190000000000;50.9609;1.98552
0.0248315000000000;50.9609;1.98652
0.0248440000000000;50.9609;1.98752
0.0248565000000000;50.9608;1.98852
0.0248690000000000;50.9608;1.98952
0.0248815000000000;50.9608;1.99052
0.0248940000000000;50.9607;1.99152
0.0249065000000000;50.9607;1.99252
0.0249190000000000;50.9607;1.99352
0.0249315000000000;50.9607;1.99452
0.0249440000000000;50.9606;1.99552
0.0249565000000000;50.9606;1.99652
0.0249690000000000;50.9606;1.99752
0.0249815000000000;50.9605;1.99852
0.0249940000000000;50.9605;1.99952
0.0250065000000000;50.9605;2.00052
0.0250190000000000;50.9604;2.00152
0.0250315000000000;50.9604;2.00252
0.0250440000000000;50.9604;2.00352
0.0250565000000000;50.9603;2.00452
0.0250690000000000;50.9603;2.00552
0.0250815000000000;50.9603;2.00652
0.0250940000000000;50.9602;2.00752
0.0251065000000000;50.9602;2.00852
0.0251190000000000;50.9602;2.00952
0.0251315000000000;50.9601;2.01052
0.0251440000000000;50.9601;2.01152
0.0251565000000000;50.9601;2.01252
0.0251690000000000;50.96;2.01352
0.0251815000000000;50.96;2.01452
0.0251940000000000;50.96;2.01552
0.0252065000000000;50.9599;2.01652
0.0252190000000000;50.9599;2.01752
0.0252315000000000;50.9599;2.01852
0.0252440000000000;50.9598;2.01952
0.0252565000000000;50.9598;2.02052
0.0252690000000000;50.9598;2.02152
0.0252815000000000;50.9598;2.02252
0.0252940000000000;50.9597;2.02352
0.0253065000000000;50.9597;2.02452
0.0253190000000000;50.9693;2.02552
0.0253315000000000;50.9847;2.02652
0.0253440000000000;51.0001;2.02752
0.0253565000000000;51.0155;2.02852
0.0253690000000000;51.031;2.02952
0.0253815000000000;51.0464;2.03052
0.0253940000000000;51.0618;2.03152
0.0254065000000000;51.0772;2.03252
0.0254190000000000;51.0926;2.03352
0.0254315000000000;51.108;2.03452
0.0254440000000000;51.1235;2.03552
0.0254565000000000;51.1389;2.03652
0.0254690000000000;51.1543;2.03752
0.0254815000000000;51.1697;2.03852
0.0254940000000000;51.1851;2.03952
0.0255065000000000;51.2005;2.04052
0.0255190000000000;51.216;2.04152
0.0255315000000000;51.2314;2.04252
0.0255440000000000;51.2468;2.04352
0.0255565000000000;51.2622;2.04452
0.0255690000000000;51.2776;2.04552
0.0255815000000000;51.293;2.04652
0.0255940000000000;51.3085;2.04752
0.0256065000000000;51.3239;2.04852
0.0256190000000000;51.3393;2.04952
0.0256315000000000;51.3547;2.05052
0.0256440000000000;51.3701;2.05152
0.0256565000000000;51.3855;2.05252
0.0256690000000000;51.401;2.05352
0.0256815000000000;51.4164;2.05452
0.0256940000000000;51.4318;2.05552
0.0257065000000000;51.4472;2.05652
0.0257190000000000;51.4626;2.05752
0.0257315000000000;51.4714;2.05852
0.0257440000000000;51.4714;2.05952
0.0257565000000000;51.4714;2.06052
0.0257690000000000;51.4713;2.06152
0.0257815000000000;51.4713;2.06252
0.0257940000000000;51.4713;2.06352
0.0258065000000000;51.4712;2.06452
0.0258190000000000;51.4712;2.06552
0.0258315000000000;51.4712;2.06652
0.0258440000000000;51.4711;2.06752
0.0258565000000000;51.4711;2.06852
0.0258690000000000;51.4711;2.06952
0.0258815000000000;51.471;2.07052
0.0258940000000000;51.471;2.07152
0.0259065000000000;51.471;2.07252
0.0259190000000000;51.4709;2.07352
0.0259315000000000;51.4709;2.07452
0.0259440000000000;51.4709;2.07552
0.0259565000000000;51.4708;2.07652
0.0259690000000000;51.4708;2.07752
0.0259815000000000;51.4708;2.07852
0.0259940000000000;51.4707;2.07952
0.0260065000000000;51.4707;2.08052
0.0260190000000000;51.4707;2.08152
0.0260315000000000;51.4707;2.08252
0.0260440000000000;51.4706;2.08352
0.0260565000000000;51.4706;2.08452
0.0260690000000000;51.4706;2.08552
0.0260815000000000;51.4705;2.08652
0.0260940000000000;51.4705;2.08752
0.0261065000000000;51.4705;2.08852
0.0261190000000000;51.4704;2.08952
0.0261315000000000;51.4704;2.09052
0.0261440000000000;51.4704;2.09152
0.0261565000000000;51.4703;2.09252
0.0261690000000000;51.4703;2.09352
0.0261815000000000;51.4703;2.09452
0.0261940000000000;51.4702;2.09552
0.0262065000000000;51.4702;2.09652
0.0262190000000000;51.4702;2.09752
0.0262315000000000;51.4701;2.09852
0.0262440000000000;51.4701;2.09952
0.0262565000000000;51.4701;2.10052
0.0262690000000000;51.47;2.10152
0.0262815000000000;51.47;2.10252
0.0262940000000000;51.47;2.10352
0.0263065000000000;51.4699;2.10452
0.0263190000000000;51.4699;2.10552
0.0263315000000000;51.4699;2.10652
0.0263440000000000;51.4698;2.10752
0.0263565000000000;51.4698;2.10852
0.0263690000000000;51.4698;2.10952
0.0263815000000000;51.4698;2.11052
0.0263940000000000;51.4697;2.11152
0.0264065000000000;51.4697;2.11252
0.0264190000000000;51.4697;2.11352
0.0264315000000000;51.4696;2.11452
0.0264440000000000;51.4696;2.11552
0.0264565000000000;51.4696;2.11652
0.0264690000000000;51.4695;2.11752
0.0264815000000000;51.4695;2.11852
0.0264940000000000;51.4695;2.11952
0.0265065000000000;51.4694;2.12052
0.0265190000000000;51.4694;2.12152
0.0265315000000000;51.4694;2.12252
0.0265440000000000;51.4693;2.12352
0.0265565000000000;51.4693;2.12452
0.0265690000000000;51.4693;2.12552
0.0265815000000000;51.4692;2.12652
0.0265940000000000;51.4692;2.12752
0.0266065000000000;51.4692;2.12852
0.0266190000000000;51.4691;2.12952
0.0266315000000000;51.4691;2.13052
0.0266440000000000;51.4691;2.13152
0.0266565000000000;51.469;2.13252
0.0266690000000000;51.469;2.13352
0.0266815000000000;51.469;2.13452
0.0266940000000000;51.469;2.13552
0.0267065000000000;51.4689;2.13652
0.0267190000000000;51.4689;2.13752
0.0267315000000000;51.4689;2.13852
0.0267440000000000;51.4688;2.13952
0.0267565000000000;51.4688;2.14052
0.0267690000000000;51.4688;2.14152
0.0267815000000000;51.4687;2.14252
0.0267940000000000;51.4687;2.14352
0.0268065000000000;51.4687;2.14452
0.0268190000000000;51.4686;2.14552
0.0268315000000000;51.4686;2.14652
0.0268440000000000;51.4686;2.14752
0.0268565000000000;51.4685;2.14852
0.0268690000000000;51.4685;2.14952
0.0268815000000000;51.4685;2.15052
0.0268940000000000;51.4684;2.15152
0.0269065000000000;51.4684;2.15252
0.0269190000000000;51.4684;2.15352
0.0269315000000000;51.4683;2.15452
0.0269440000000000;51.4683;2.15552
0.0269565000000000;51.4683;2.15652
0.0269690000000000;51.4682;2.15752
0.0269815000000000;51.4682;2.15852
0.0269940000000000;51.4682;2.15952
0.0270065000000000;51.4682;2.16052
0.0270190000000000;51.4681;2.16152
0.0270315000000000;51.4681;2.16252
0.0270440000000000;51.4681;2.16352
0.0270565000000000;51.468;2.16452
0.0270690000000000;51.468;2.16552
0.0270815000000000;51.468;2.16652
0.0270940000000000;51.4679;2.16752
0.0271065000000000;51.4679;2.16852
0.0271190000000000;51.4679;2.16952
0.0271315000000000;51.4678;2.17052
0.0271440000000000;51.4678;2.17152
0.0271565000000000;51.4678;2.17252
0.0271690000000000;51.4677;2.17352
0.0271815000000000;51.4677;2.17452
0.0271940000000000;51.4677;2.17552
0.0272065000000000;51.4676;2.17652
0.0272190000000000;51.4676;2.17752
0.0272315000000000;51.4676;2.17852
0.0272440000000000;51.4675;2.17952
0.0272565000000000;51.4675;2.18052
0.0272690000000000;51.4675;2.18152
0.0272815000000000;51.4674;2.18252
0.0272940000000000;51.4674;2.18352
0.0273065000000000;51.4674;2.18452
0.0273190000000000;51.4673;2.18552
0.0273315000000000;51.4673;2.18652
0.0273440000000000;51.4673;2.18752
0.0273565000000000;51.4673;2.18852
0.0273690000000000;51.4672;2.18952
0.0273815000000000;51.4672;2.19052
0.0273940000000000;51.4672;2.19152
0.0274065000000000;51.4671;2.19252
0.0274190000000000;51.4671;2.19352
0.0274315000000000;51.4671;2.19452
0.0274440000000000;51.467;2.19552
0.0274565000000000;51.467;2.19652
0.0274690000000000;51.467;2.19752
0.0274815000000000;51.4669;2.19852
0.0274940000000000;51.4669;2.19952
0.0275065000000000;51.4669;2.20052
0.0275190000000000;51.4668;2.20152
0.0275315000000000;51.4668;2.20252
0.0275440000000000;51.4668;2.20352
0.0275565000000000;51.4667;2.20452
0.0275690000000000;51.4667;2.20552
0.0275815000000000;51.4667;2.20652
0.0275940000000000;51.4666;2.20752
0.0276065000000000;51.4666;2.20852
0.0276190000000000;51.4666;2.20952
0.0276315000000000;51.4665;2.21052
0.0276440000000000;51.4665;2.21152
0.0276565000000000;51.4665;2.21252
0.0276690000000000;51.4665;2.21352
0.0276815000000000;51.4664;2.21452
0.0276940000000000;51.4664;2.21552
0.0277065000000000;51.4664;2.21652
0.0277190000000000;51.4663;2.21752
0.0277315000000000;51.4663;2.21852
0.0277440000000000;51.4663;2.21952
0.0277565000000000;51.4662;2.22052
0.0277690000000000;51.4662;2.22152
0.0277815000000000;51.4662;2.22252
0.0277940000000000;51.4661;2.22352
0.0278065000000000;51.4661;2.22452
0.0278190000000000;51.4661;2.22552
0.0278315000000000;51.466;2.22652
0.0278440000000000;51.466;2.22752
0.0278565000000000;51.466;2.22852
0.0278690000000000;51.4659;2.22952
0.0278815000000000;51.4659;2.23052
0.0278940000000000;51.4659;2.23152
0.0279065000000000;51.4658;2.23252
0.0279190000000000;51.4658;2.23352
0.0279315000000000;51.4658;2.23452
0.0279440000000000;51.4657;2.23552
0.0279565000000000;51.4657;2.23652
0.0279690000000000;51.4657;2.23752
0.0279815000000000;51.4657;2.23852
0.0279940000000000;51.4656;2.23952
0.0280065000000000;51.4656;2.24052
0.0280190000000000;51.4656;2.24152
0.0280315000000000;51.4655;2.24252
0.0280440000000000;51.4655;2.24352
0.0280565000000000;51.4655;2.24452
0.0280690000000000;51.4654;2.24552
0.0280815000000000;51.4654;2.24652
0.0280940000000000;51.4654;2.24752
0.0281065000000000;51.4653;2.24852
0.0281190000000000;51.4653;2.24952
0.0281315000000000;51.4653;2.25052
0.0281440000000000;51.4652;2.25152
0.0281565000000000;51.4652;2.25252
0.0281690000000000;51.4652;2.25352
0.0281815000000000;51.4651;2.25452
0.0281940000000000;51.4651;2.25552
0.0282065000000000;51.4651;2.25652
0.0282190000000000;51.461;2.25752
0.0282315000000000;51.4456;2.25852
0.0282440000000000;51.4301;2.25952
0.0282565000000000;51.4146;2.26052
0.0282690000000000;51.3991;2.26152
0.0282815000000000;51.3836;2.26252
0.0282940000000000;51.3682;2.26352
0.0283065000000000;51.3527;2.26452
0.0283190000000000;51.3372;2.26552
0.0283315000000000;51.3217;2.26652
0.0283440000000000;51.3062;2.26752
0.0283565000000000;51.2908;2.26852
0.0283690000000000;51.2753;2.26952
0.0283815000000000;51.2598;2.27052
0.0283940000000000;51.2443;2.27152
0.0284065000000000;51.2288;2.27252
0.0284190000000000;51.2134;2.27352
0.0284315000000000;51.1979;2.27452
0.0284440000000000;51.1824;2.27552
0.0284565000000000;51.1669;2.27652
0.0284690000000000;51.1514;2.27752
0.0284815000000000;51.136;2.27852
0.0284940000000000;51.1205;2.27952
0.0285065000000000;51.105;2.28052
0.0285190000000000;51.0895;2.28152
0.0285315000000000;51.074;2.28252
0.0285440000000000;51.0585;2.28352
0.0285565000000000;51.0431;2.28452
0.0285690000000000;51.0276;2.28552
0.0285815000000000;51.0121;2.28652
0.0285940000000000;50.9966;2.28752
0.0286065000000000;50.9811;2.28852
0.0286190000000000;50.9657;2.28952
0.0286315000000000;50.9521;2.29052
0.0286440000000000;50.9676;2.29152
0.0286565000000000;50.983;2.29252
0.0286690000000000;50.9984;2.29352
0.0286815000000000;51.0138;2.29452
0.0286940000000000;51.0292;2.29552
0.0287065000000000;51.0446;2.29652
0.0287190000000000;51.0601;2.29752
0.0287315000000000;51.0755;2.29852
0.0287440000000000;51.0909;2.29952
0.0287565000000000;51.1063;2.30052
0.0287690000000000;51.1217;2.30152
0.0287815000000000;51.1371;2.30252
0.0287940000000000;51.1526;2.30352
0.0288065000000000;51.168;2.30452
0.0288190000000000;51.1834;2.30552
0.0288315000000000;51.1988;2.30652
0.0288440000000000;51.2142;2.30752
0.0288565000000000;51.2296;2.30852
0.0288690000000000;51.2451;2.30952
0.0288815000000000;51.2605;2.31052
0.0288940000000000;51.2759;2.31152
0.0289065000000000;51.2913;2.31252
0.0289190000000000;51.3067;2.31352
0.0289315000000000;51.3221;2.31452
0.0289440000000000;51.3376;2.31552
0.0289565000000000;51.353;2.31652
0.0289690000000000;51.3684;2.31752
0.0289815000000000;51.3838;2.31852
0.0289940000000000;51.3992;2.31952
0.0290065000000000;51.4146;2.32052
0.0290190000000000;51.4301;2.32152
0.0290315000000000;51.4455;2.32252
0.0290440000000000;51.4609;2.32352
0.0290565000000000;51.4629;2.32452
0.0290690000000000;51.4629;2.32552
0.0290815000000000;51.4628;2.32652
0.0290940000000000;51.4628;2.32752
0.0291065000000000;51.4628;2.32852
0.0291190000000000;51.4627;2.32952
0.0291315000000000;51.4627;2.33052
0.0291440000000000;51.4627;2.33152
0.0291565000000000;51.4626;2.33252
0.0291690000000000;51.4626;2.33352
0.0291815000000000;51.4626;2.33452
0.0291940000000000;51.4625;2.33552
0.0292065000000000;51.4625;2.33652
0.0292190000000000;51.4625;2.33752
0.0292315000000000;51.4624;2.33852
0.0292440000000000;51.4624;2.33952
0.0292565000000000;51.4624;2.34052
0.0292690000000000;51.4623;2.34152
0.0292815000000000;51.4623;2.34252
0.0292940000000000;51.4623;2.34352
0.0293065000000000;51.4623;2.34452
0.0293190000000000;51.4622;2.34552
0.0293315000000000;51.4622;2.34652
0.0293440000000000;51.4622;2.34752
0.0293565000000000;51.4621;2.34852
0.0293690000000000;51.4621;2.34952
0.0293815000000000;51.4621;2.35052
0.0293940000000000;51.462;2.35152
0.0294065000000000;51.462;2.35252
0.0294190000000000;51.462;2.35352
0.0294315000000000;51.4619;2.35452
0.0294440000000000;51.4619;2.35552
0.0294565000000000;51.4619;2.35652
0.0294690000000000;51.4618;2.35752
0.0294815000000000;51.4618;2.35852
0.0294940000000000;51.4618;2.35952
0.0295065000000000;51.4617;2.36052
0.0295190000000000;51.4617;2.36152
0.0295315000000000;51.4617;2.36252
0.0295440000000000;51.4616;2.36352
0.0295565000000000;51.4616;2.36452
0.0295690000000000;51.4616;2.36552
0.0295815000000000;51.4615;2.36652
0.0295940000000000;51.4615;2.36752
0.0296065000000000;51.4615;2.36852
0.0296190000000000;51.4615;2.36952
0.0296315000000000;51.4614;2.37052
0.0296440000000000;51.4614;2.37152
0.0296565000000000;51.4614;2.37252
0.0296690000000000;51.4613;2.37352
0.0296815000000000;51.4613;2.37452
0.0296940000000000;51.4613;2.37552
0.0297065000000000;51.4612;2.37652
0.0297190000000000;51.4612;2.37752
0.0297315000000000;51.4612;2.37852
0.0297440000000000;51.4611;2.37952
0.0297565000000000;51.4611;2.38052
0.0297690000000000;51.4611;2.38152
0.0297815000000000;51.461;2.38252
0.0297940000000000;51.461;2.38352
0.0298065000000000;51.461;2.38452
0.0298190000000000;51.4609;2.38552
0.0298315000000000;51.4609;2.38652
0.0298440000000000;51.4609;2.38752
0.0298565000000000;51.4608;2.38852
0.0298690000000000;51.4608;2.38952
0.0298815000000000;51.4608;2.39052
0.0298940000000000;51.4607;2.39152
0.0299065000000000;51.4607;2.39252
0.0299190000000000;51.4607;2.39352
0.0299315000000000;51.4607;2.39452
0.0299440000000000;51.4606;2.39552
0.0299565000000000;51.4606;2.39652
0.0299690000000000;51.4606;2.39752
0.0299815000000000;51.4605;2.39852
0.0299940000000000;51.4605;2.39952
0.0300065000000000;51.4605;2.40052
0.0300190000000000;51.4604;2.40152
0.0300315000000000;51.4604;2.40252
0.0300440000000000;51.4604;2.40352
0.0300565000000000;51.4603;2.40452
0.0300690000000000;51.4603;2.40552
0.0300815000000000;51.4603;2.40652
0.0300940000000000;51.4602;2.40752
0.0301065000000000;51.4602;2.40852
0.0301190000000000;51.4602;2.40952
0.0301315000000000;51.4601;2.41052
0.0301440000000000;51.4601;2.41152
0.0301565000000000;51.4601;2.41252
0.0301690000000000;51.46;2.41352
0.0301815000000000;51.46;2.41452
0.0301940000000000;51.46;2.41552
0.0302065000000000;51.4599;2.41652
0.0302190000000000;51.4599;2.41752
0.0302315000000000;51.4599;2.41852
0.0302440000000000;51.4598;2.41952
0.0302565000000000;51.4598;2.42052
0.0302690000000000;51.4598;2.42152
0.0302815000000000;51.4598;2.42252
0.0302940000000000;51.4597;2.42352
0.0303065000000000;51.4597;2.42452
0.0303190000000000;51.4597;2.42552
0.0303315000000000;51.4596;2.42652
0.0303440000000000;51.4596;2.42752
0.0303565000000000;51.4596;2.42852
0.0303690000000000;51.4595;2.42952
0.0303815000000000;51.4595;2.43052
0.0303940000000000;51.4595;2.43152
0.0304065000000000;51.4594;2.43252
0.0304190000000000;51.4594;2.43352
0.0304315000000000;51.4594;2.43452
0.0304440000000000;51.4593;2.43552
0.0304565000000000;51.4593;2.43652
0.0304690000000000;51.4593;2.43752
0.0304815000000000;51.4592;2.43852
0.0304940000000000;51.4592;2.43952
0.0305065000000000;51.4592;2.44052
0.0305190000000000;51.4591;2.44152
0.0305315000000000;51.4591;2.44252
0.0305440000000000;51.4591;2.44352
0.0305565000000000;51.459;2.44452
0.0305690000000000;51.459;2.44552
0.0305815000000000;51.459;2.44652
0.0305940000000000;51.459;2.44752
0.0306065000000000;51.4589;2.44852
0.0306190000000000;51.4589;2.44952
0.0306315000000000;51.4589;2.45052
0.0306440000000000;51.4588;2.45152
0.0306565000000000;51.4588;2.45252
0.0306690000000000;51.4588;2.45352
0.0306815000000000;51.4587;2.45452
0.0306940000000000;51.4587;2.45552
0.0307065000000000;51.4587;2.45652
0.0307190000000000;51.4586;2.45752
0.0307315000000000;51.4586;2.45852
0.0307440000000000;51.4586;2.45952
0.0307565000000000;51.4585;2.46052
0.0307690000000000;51.4585;2.46152
0.0307815000000000;51.4585;2.46252
0.0307940000000000;51.4584;2.46352
0.0308065000000000;51.4584;2.46452
0.0308190000000000;51.4584;2.46552
0.0308315000000000;51.4583;2.46652
0.0308440000000000;51.4583;2.46752
0.0308565000000000;51.4583;2.46852
0.0308690000000000;51.4582;2.46952
0.0308815000000000;51.4582;2.47052
0.0308940000000000;51.4582;2.47152
0.0309065000000000;51.4582;2.47252
0.0309190000000000;51.4581;2.47352
0.0309315000000000;51.4581;2.47452
0.0309440000000000;51.4581;2.47552
0.0309565000000000;51.458;2.47652
0.0309690000000000;51.458;2.47752
0.0309815000000000;51.458;2.47852
0.0309940000000000;51.4579;2.47952
0.0310065000000000;51.4579;2.48052
0.0310190000000000;51.4579;2.48152
0.0310315000000000;51.4578;2.48252
0.0310440000000000;51.4578;2.48352
0.0310565000000000;51.4578;2.48452
0.0310690000000000;51.4577;2.48552
0.0310815000000000;51.4577;2.48652
0.0310940000000000;51.4577;2.48752
0.0311065000000000;51.4576;2.48852
0.0311190000000000;51.4576;2.48952
0.0311315000000000;51.4576;2.49052
0.0311440000000000;51.4575;2.49152
0.0311565000000000;51.4575;2.49252
0.0311690000000000;51.4575;2.49352
0.0311815000000000;51.4574;2.49452
0.0311940000000000;51.4574;2.49552
0.0312065000000000;51.4574;2.49652
