Test unit;URM 1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.00968475000000000;44.9431;0.77478
0.00969725000000000;44.8813;0.77578
0.00970975000000000;44.8195;0.77678
0.00972225000000000;44.7577;0.77778
0.00973475000000000;44.6959;0.77878
0.00974725000000000;44.6341;0.77978
0.00975975000000000;44.5723;0.78078
0.00977225000000000;44.5105;0.78178
0.00978475000000000;44.4487;0.78278
0.00979725000000000;44.3869;0.78378
0.00980975000000000;44.3251;0.78478
0.00982225000000000;44.2633;0.78578
0.00983475000000000;44.2015;0.78678
0.00984725000000000;44.1397;0.78778
0.00985975000000000;44.078;0.78878
0.00987225000000000;44.0162;0.78978
0.00988475000000000;43.9544;0.79078
0.00989725000000000;43.8926;0.79178
0.00990975000000000;43.8308;0.79278
0.00992225000000000;43.769;0.79378
0.00993475000000000;43.7072;0.79478
0.00994725000000000;43.6454;0.79578
0.00995975000000000;43.5882;0.79678
0.00997225000000000;43.5728;0.79778
0.00998475000000000;43.5573;0.79878
0.00999725000000000;43.5419;0.79978
0.0100097500000000;43.5264;0.80078
0.0100222500000000;43.511;0.80178
0.0100347500000000;43.4955;0.80278
0.0100472500000000;43.4801;0.80378
0.0100597500000000;43.4646;0.80478
0.0100722500000000;43.4492;0.80578
0.0100847500000000;43.4337;0.80678
0.0100972500000000;43.4183;0.80778
0.0101097500000000;43.4028;0.80878
0.0101222500000000;43.3874;0.80978
0.0101347500000000;43.3719;0.81078
0.0101472500000000;43.3565;0.81178
0.0101597500000000;43.341;0.81278
0.0101722500000000;43.3256;0.81378
0.0101847500000000;43.3101;0.81478
0.0101972500000000;43.2947;0.81578
0.0102097500000000;43.2792;0.81678
0.0102222500000000;43.2638;0.81778
0.0102347500000000;43.2483;0.81878
0.0102472500000000;43.2329;0.81978
0.0102597500000000;43.2174;0.82078
0.0102722500000000;43.202;0.82178
0.0102847500000000;43.1865;0.82278
0.0102972500000000;43.1711;0.82378
0.0103097500000000;43.1556;0.82478
0.0103222500000000;43.1402;0.82578
0.0103347500000000;43.1247;0.82678
0.0103472500000000;43.1093;0.82778
0.0103597500000000;43.0938;0.82878
0.0103722500000000;43.0784;0.82978
0.0103847500000000;43.0769;0.83078
0.0103972500000000;43.0769;0.83178
0.0104097500000000;43.0769;0.83278
0.0104222500000000;43.0769;0.83378
0.0104347500000000;43.0769;0.83478
0.0104472500000000;43.0769;0.83578
0.0104597500000000;43.0769;0.83678
0.0104722500000000;43.0769;0.83778
0.0104847500000000;43.0769;0.83878
0.0104972500000000;43.0769;0.83978
0.0105097500000000;43.0769;0.84078
0.0105222500000000;43.0769;0.84178
0.0105347500000000;43.0769;0.84278
0.0105472500000000;43.0769;0.84378
0.0105597500000000;43.0769;0.84478
0.0105722500000000;43.0769;0.84578
0.0105847500000000;43.0769;0.84678
0.0105972500000000;43.0769;0.84778
0.0106097500000000;43.0769;0.84878
0.0106222500000000;43.0769;0.84978
0.0106347500000000;43.0769;0.85078
0.0106472500000000;43.0769;0.85178
0.0106597500000000;43.0769;0.85278
0.0106722500000000;43.0769;0.85378
0.0106847500000000;43.0769;0.85478
0.0106972500000000;43.0769;0.85578
0.0107097500000000;43.0769;0.85678
0.0107222500000000;43.0769;0.85778
0.0107347500000000;43.0769;0.85878
0.0107472500000000;43.0769;0.85978
0.0107597500000000;43.0769;0.86078
0.0107722500000000;43.0769;0.86178
0.0107847500000000;43.0769;0.86278
0.0107972500000000;43.066;0.86378
0.0108097500000000;43.0505;0.86478
0.0108222500000000;43.0351;0.86578
0.0108347500000000;43.0196;0.86678
0.0108472500000000;43.0042;0.86778
0.0108597500000000;42.9887;0.86878
0.0108722500000000;42.9733;0.86978
0.0108847500000000;42.9578;0.87078
0.0108972500000000;42.9424;0.87178
0.0109097500000000;42.9269;0.87278
0.0109222500000000;42.9115;0.87378
0.0109347500000000;42.896;0.87478
0.0109472500000000;42.8806;0.87578
0.0109597500000000;42.8651;0.87678
0.0109722500000000;42.8497;0.87778
0.0109847500000000;42.8342;0.87878
0.0109972500000000;42.8188;0.87978
0.0110097500000000;42.8033;0.88078
0.0110222500000000;42.7879;0.88178
0.0110347500000000;42.7724;0.88278
0.0110472500000000;42.757;0.88378
0.0110597500000000;42.7415;0.88478
0.0110722500000000;42.7261;0.88578
0.0110847500000000;42.7106;0.88678
0.0110972500000000;42.6952;0.88778
0.0111097500000000;42.6797;0.88878
0.0111222500000000;42.6643;0.88978
0.0111347500000000;42.6488;0.89078
0.0111472500000000;42.6334;0.89178
0.0111597500000000;42.618;0.89278
0.0111722500000000;42.6025;0.89378
0.0111847500000000;42.5871;0.89478
0.0111972500000000;42.5716;0.89578
0.0112097500000000;42.5562;0.89678
0.0112222500000000;42.5407;0.89778
0.0112347500000000;42.5253;0.89878
0.0112472500000000;42.5098;0.89978
0.0112597500000000;42.4944;0.90078
0.0112722500000000;42.4789;0.90178
0.0112847500000000;42.4635;0.90278
0.0112972500000000;42.448;0.90378
0.0113097500000000;42.4326;0.90478
0.0113222500000000;42.4171;0.90578
0.0113347500000000;42.4017;0.90678
0.0113472500000000;42.3862;0.90778
0.0113597500000000;42.3708;0.90878
0.0113722500000000;42.3553;0.90978
0.0113847500000000;42.3399;0.91078
0.0113972500000000;42.3244;0.91178
0.0114097500000000;42.309;0.91278
0.0114222500000000;42.2935;0.91378
0.0114347500000000;42.2781;0.91478
0.0114472500000000;42.2626;0.91578
0.0114597500000000;42.2472;0.91678
0.0114722500000000;42.2317;0.91778
0.0114847500000000;42.2163;0.91878
0.0114972500000000;42.2008;0.91978
0.0115097500000000;42.1854;0.92078
0.0115222500000000;42.1699;0.92178
0.0115347500000000;42.1545;0.92278
0.0115472500000000;42.139;0.92378
0.0115597500000000;42.1236;0.92478
0.0115722500000000;42.1081;0.92578
0.0115847500000000;42.0927;0.92678
0.0115972500000000;42.0772;0.92778
0.0116097500000000;42.0618;0.92878
0.0116222500000000;42.0463;0.92978
0.0116347500000000;42.0309;0.93078
0.0116472500000000;42.0155;0.93178
0.0116597500000000;42;0.93278
0.0116722500000000;41.9846;0.93378
0.0116847500000000;41.9691;0.93478
0.0116972500000000;41.9537;0.93578
0.0117097500000000;41.9382;0.93678
0.0117222500000000;41.9228;0.93778
0.0117347500000000;41.9073;0.93878
0.0117472500000000;41.8919;0.93978
0.0117597500000000;41.8764;0.94078
0.0117722500000000;41.861;0.94178
0.0117847500000000;41.8455;0.94278
0.0117972500000000;41.8301;0.94378
0.0118097500000000;41.8146;0.94478
0.0118222500000000;41.7992;0.94578
0.0118347500000000;41.7837;0.94678
0.0118472500000000;41.7683;0.94778
0.0118597500000000;41.7528;0.94878
0.0118722500000000;41.7374;0.94978
0.0118847500000000;41.7219;0.95078
0.0118972500000000;41.7065;0.95178
0.0119097500000000;41.691;0.95278
0.0119222500000000;41.6756;0.95378
0.0119347500000000;41.6601;0.95478
0.0119472500000000;41.6447;0.95578
0.0119597500000000;41.6292;0.95678
0.0119722500000000;41.6138;0.95778
0.0119847500000000;41.5983;0.95878
0.0119972500000000;41.5829;0.95978
0.0120097500000000;41.5674;0.96078
0.0120222500000000;41.552;0.96178
0.0120347500000000;41.5346;0.96278
0.0120472500000000;41.5037;0.96378
0.0120597500000000;41.4728;0.96478
0.0120722500000000;41.4419;0.96578
0.0120847500000000;41.411;0.96678
0.0120972500000000;41.3801;0.96778
0.0121097500000000;41.3492;0.96878
0.0121222500000000;41.3183;0.96978
0.0121347500000000;41.2874;0.97078
0.0121472500000000;41.2565;0.97178
0.0121597500000000;41.2256;0.97278
0.0121722500000000;41.1947;0.97378
0.0121847500000000;41.1638;0.97478
0.0121972500000000;41.133;0.97578
0.0122097500000000;41.1021;0.97678
0.0122222500000000;41.0712;0.97778
0.0122347500000000;41.0403;0.97878
0.0122472500000000;41.0094;0.97978
0.0122597500000000;40.9785;0.98078
0.0122722500000000;40.9476;0.98178
0.0122847500000000;40.9167;0.98278
0.0122972500000000;40.8858;0.98378
0.0123097500000000;40.8549;0.98478
0.0123222500000000;40.824;0.98578
0.0123347500000000;40.7931;0.98678
0.0123472500000000;40.7622;0.98778
0.0123597500000000;40.7313;0.98878
0.0123722500000000;40.7004;0.98978
0.0123847500000000;40.6695;0.99078
0.0123972500000000;40.6386;0.99178
0.0124097500000000;40.6077;0.99278
0.0124222500000000;40.5768;0.99378
0.0124347500000000;40.5459;0.99478
0.0124472500000000;40.515;0.99578
0.0124597500000000;40.4985;0.99678
0.0124722500000000;40.483;0.99778
0.0124847500000000;40.4676;0.99878
0.0124972500000000;40.4521;0.99978
0.0125097500000000;40.4367;1.00078
0.0125222500000000;40.4212;1.00178
0.0125347500000000;40.4058;1.00278
0.0125472500000000;40.3903;1.00378
0.0125597500000000;40.3749;1.00478
0.0125722500000000;40.3594;1.00578
0.0125847500000000;40.344;1.00678
0.0125972500000000;40.3285;1.00778
0.0126097500000000;40.3131;1.00878
0.0126222500000000;40.2976;1.00978
0.0126347500000000;40.2822;1.01078
0.0126472500000000;40.2667;1.01178
0.0126597500000000;40.2513;1.01278
0.0126722500000000;40.2358;1.01378
0.0126847500000000;40.2204;1.01478
0.0126972500000000;40.2049;1.01578
0.0127097500000000;40.1895;1.01678
0.0127222500000000;40.174;1.01778
0.0127347500000000;40.1586;1.01878
0.0127472500000000;40.1431;1.01978
0.0127597500000000;40.1277;1.02078
0.0127722500000000;40.1122;1.02178
0.0127847500000000;40.0968;1.02278
0.0127972500000000;40.0813;1.02378
0.0128097500000000;40.0659;1.02478
0.0128222500000000;40.0505;1.02578
0.0128347500000000;40.035;1.02678
0.0128472500000000;40.0196;1.02778
0.0128597500000000;40.0041;1.02878
0.0128722500000000;39.9887;1.02978
0.0128847500000000;39.9732;1.03078
0.0128972500000000;39.9578;1.03178
0.0129097500000000;39.9423;1.03278
0.0129222500000000;39.9269;1.03378
0.0129347500000000;39.9114;1.03478
0.0129472500000000;39.896;1.03578
0.0129597500000000;39.8805;1.03678
0.0129722500000000;39.8651;1.03778
0.0129847500000000;39.8496;1.03878
0.0129972500000000;39.8342;1.03978
0.0130097500000000;39.8187;1.04078
0.0130222500000000;39.8033;1.04178
0.0130347500000000;39.7878;1.04278
0.0130472500000000;39.7724;1.04378
0.0130597500000000;39.7569;1.04478
0.0130722500000000;39.7415;1.04578
0.0130847500000000;39.726;1.04678
0.0130972500000000;39.7106;1.04778
0.0131097500000000;39.6951;1.04878
0.0131222500000000;39.6797;1.04978
0.0131347500000000;39.6642;1.05078
0.0131472500000000;39.6488;1.05178
0.0131597500000000;39.6333;1.05278
0.0131722500000000;39.6179;1.05378
0.0131847500000000;39.6024;1.05478
0.0131972500000000;39.587;1.05578
0.0132097500000000;39.5715;1.05678
0.0132222500000000;39.5561;1.05778
0.0132347500000000;39.5406;1.05878
0.0132472500000000;39.5252;1.05978
0.0132597500000000;39.5097;1.06078
0.0132722500000000;39.4943;1.06178
0.0132847500000000;39.4872;1.06278
0.0132972500000000;39.4872;1.06378
0.0133097500000000;39.4872;1.06478
0.0133222500000000;39.4872;1.06578
0.0133347500000000;39.4872;1.06678
0.0133472500000000;39.4872;1.06778
0.0133597500000000;39.4872;1.06878
0.0133722500000000;39.4872;1.06978
0.0133847500000000;39.4872;1.07078
0.0133972500000000;39.4872;1.07178
0.0134097500000000;39.4872;1.07278
0.0134222500000000;39.4872;1.07378
0.0134347500000000;39.4872;1.07478
0.0134472500000000;39.4872;1.07578
0.0134597500000000;39.4872;1.07678
0.0134722500000000;39.4872;1.07778
0.0134847500000000;39.4872;1.07878
0.0134972500000000;39.4872;1.07978
0.0135097500000000;39.4872;1.08078
0.0135222500000000;39.4872;1.08178
0.0135347500000000;39.4872;1.08278
0.0135472500000000;39.4872;1.08378
0.0135597500000000;39.4872;1.08478
0.0135722500000000;39.4872;1.08578
0.0135847500000000;39.4872;1.08678
0.0135972500000000;39.4872;1.08778
0.0136097500000000;39.4872;1.08878
0.0136222500000000;39.4872;1.08978
0.0136347500000000;39.4872;1.09078
0.0136472500000000;39.4872;1.09178
0.0136597500000000;39.4872;1.09278
0.0136722500000000;39.4872;1.09378
0.0136847500000000;39.4872;1.09478
0.0136972500000000;39.3968;1.09578
0.0137097500000000;39.1341;1.09678
0.0137222500000000;38.8715;1.09778
0.0137347500000000;38.6089;1.09878
0.0137472500000000;38.3462;1.09978
0.0137597500000000;38.0836;1.10078
0.0137722500000000;37.821;1.10178
0.0137847500000000;37.5584;1.10278
0.0137972500000000;37.2957;1.10378
0.0138097500000000;37.0331;1.10478
0.0138222500000000;36.7705;1.10578
0.0138347500000000;36.5078;1.10678
0.0138472500000000;36.2452;1.10778
0.0138597500000000;35.9826;1.10878
0.0138722500000000;35.72;1.10978
0.0138847500000000;35.4573;1.11078
0.0138972500000000;35.1947;1.11178
0.0139097500000000;34.9321;1.11278
0.0139222500000000;34.6694;1.11378
0.0139347500000000;34.4068;1.11478
0.0139472500000000;34.1442;1.11578
0.0139597500000000;33.8816;1.11678
0.0139722500000000;33.6189;1.11778
0.0139847500000000;33.3563;1.11878
0.0139972500000000;33.0937;1.11978
0.0140097500000000;32.831;1.12078
0.0140222500000000;32.5684;1.12178
0.0140347500000000;32.3058;1.12278
0.0140472500000000;32.0432;1.12378
0.0140597500000000;31.7805;1.12478
0.0140722500000000;31.5179;1.12578
0.0140847500000000;31.2553;1.12678
0.0140972500000000;30.9927;1.12778
